Filename,SegCellCount,NucleiCount,CellID,totMyc,meanMyc,SumGolATG9,totATG9A,PearsonCoeff,MajorAxisLength,MinorAxisLength,nCell,NucDis,pCell,nonGolATG9Dis,nonGolATG9Vol,nonGolATG9MaxInt,gCell,GolATG9Dis,GolATG9Vol,GolATG9MaxInt
,,,,,,,,,,,,,2,10.4809,0.0564083,1281,3,5.20007,0.0634593,1026
,,,,,,,,,,,,,2,17.2607,0.0352552,1155,3,5.31214,0.119868,1244
,,,,,,,,,,,,,3,22.9919,0.754461,1703,3,5.3935,2.073,3532
,,,,,,,,,,,,,3,20.8146,0.0211531,962,3,6.19711,1.0224,1998
,,,,,,,,,,,,,3,20.7289,0.0493572,1163,3,5.42697,0.0423062,1084
,,,,,,,,,,,,,3,20.4314,1.45956,2134,3,3.64566,0.0493572,1157
,,,,,,,,,,,,,3,19.7807,0.303195,1735,3,2.47076,0.190378,1186
,,,,,,,,,,,,,3,24.2761,0.0282041,1427,3,3.71026,0.0564083,1043
,,,,,,,,,,,,,3,17.5939,2.00249,2818,3,4.08081,1.09996,1641
,,,,,,,,,,,,,3,22.1811,0.260888,1867,3,10.0815,0.176276,1206
,,,,,,,,,,,,,3,16.9662,0.289092,1612,3,8.53118,0.0141021,934
,,,,,,,,,,,,,3,23.6165,0.190378,1391,3,4.54257,0.0423062,1061
,,,,,,,,,,,,,3,21.5838,0.0141021,903,3,7.95693,3.25053,1643
,,,,,,,,,,,,,3,17.3581,0.0846124,1499,3,9.18531,0.00705104,986
,,,,,,,,,,,,,3,18.0558,0.0423062,1283,3,9.33886,1.6993,1681
,,,,,,,,,,,,,3,17.0557,0.0775614,1160,3,9.02982,0.317297,1379
,,,,,,,,,,,,,3,16.7041,0.0564083,1133,3,9.92262,0.218582,1236
,,,,,,,,,,,,,3,22.8076,0.00705104,1182,4,3.86741,0.232684,1239
,,,,,,,,,,,,,3,21.1861,0.0141021,1030,4,2.8705,0.0141021,972
,,,,,,,,,,,,,3,21.9986,0.183327,1284,4,2.46869,0.535879,2029
,,,,,,,,,,,,,3,15.6419,0.112817,1316,4,3.51884,4.02614,1669
,,,,,,,,,,,,,3,15.2882,0.0141021,987,4,2.35364,1.72045,1912
,,,,,,,,,,,,,3,15.2126,0.00705104,876,4,3.13586,0.916635,1880
,,,,,,,,,,,,,3,16.0587,0.0352552,1291,4,5.71359,0.0916635,1210
,,,,,,,,,,,,,3,17.0759,0.282041,2325,4,5.59699,0.148072,1487
,,,,,,,,,,,,,3,21.9296,0.923686,2234,4,5.08656,0.676899,1550
,,,,,,,,,,,,,3,13.5487,0.549981,2149,4,1.19406,1.00125,2284
,,,,,,,,,,,,,3,20.3971,0.190378,1411,4,4.55423,0.0493572,1188
,,,,,,,,,,,,,3,20.712,0.61344,1605,4,6.03574,0.535879,1559
,,,,,,,,,,,,,3,13.1882,0.0282041,1030,4,4.70168,0.141021,1212
,,,,,,,,,,,,,3,18.6395,0.0282041,1121,4,6.1626,0.0775614,1306
,,,,,,,,,,,,,3,11.0458,0.0352552,1390,4,3.36467,0.620491,1472
,,,,,,,,,,,,,3,14.4365,0.373705,1359,4,7.71899,0.0705104,1117
,,,,,,,,,,,,,3,17.3835,0.705104,2055,4,8.78959,0.162174,1592
,,,,,,,,,,,,,3,16.9354,0.0352552,1022,4,7.87257,0.0141021,1146
,,,,,,,,,,,,,3,11.2328,0.176276,1435,4,9.18804,1.07881,1676
,,,,,,,,,,,,,3,10.9451,1.14227,1828,4,7.25778,3.89217,1625
,,,,,,,,,,,,,3,15.5855,0.0282041,944,5,3.93543,0.169225,1252
,,,,,,,,,,,,,3,11.365,0.112817,1796,5,3.71248,0.47947,1562
,,,,,,,,,,,,,3,13.229,0.0564083,1174,5,3.75914,0.119868,1139
,,,,,,,,,,,,,3,9.59326,0.0141021,1079,5,2.30406,0.141021,1306
,,,,,,,,,,,,,3,11.2903,0.0211531,1051,5,2.51305,0.197429,1244
,,,,,,,,,,,,,3,10.5367,0.0211531,952,5,3.26058,0.0634593,1205
,,,,,,,,,,,,,3,10.9728,0.00705104,983,5,4.61689,0.0282041,1107
,,,,,,,,,,,,,3,10.4371,0.126919,1229,5,5.71956,0.0775614,1159
,,,,,,,,,,,,,3,15.2628,0.691001,1473,5,2.04989,0.253837,1448
,,,,,,,,,,,,,3,17.7934,1.09291,1734,5,3.57326,0.782665,1907
,,,,,,,,,,,,,3,14.0879,0.0916635,1260,5,4.81138,0.0423062,1057
,,,,,,,,,,,,,3,10.369,0.27499,1404,6,3.12101,0.0211531,1077
,,,,,,,,,,,,,3,8.46564,0.0493572,1146,6,0.95351,0.416011,1444
,,,,,,,,,,,,,3,13.7032,0.0493572,1071,6,4.89135,1.52302,1856
,,,,,,,,,,,,,3,8.98913,0.0211531,1188,6,2.56164,0.0211531,1119
,,,,,,,,,,,,,3,11.4191,0.00705104,884,6,3.64917,2.46786,1523
,,,,,,,,,,,,,3,11.299,0.0705104,1433,6,1.52592,1.0224,1647
,,,,,,,,,,,,,3,10.5487,0.105766,1238,6,0.863363,0.112817,1310
,,,,,,,,,,,,,3,11.8971,0.0141021,920,6,1.78924,0.00705104,922
,,,,,,,,,,,,,3,8.09935,0.0423062,1144,6,3.28524,0.472419,1712
,,,,,,,,,,,,,3,12.4093,0.987145,2075,6,3.12999,,
,,,,,,,,,,,,,3,8.27128,0.345501,1389,6,3.00543,,
,,,,,,,,,,,,,3,13.2741,1.44546,1670,,,,
,,,,,,,,,,,,,3,6.48555,0.0211531,917,,,,
,,,,,,,,,,,,,3,4.76733,0.00705104,961,,,,
,,,,,,,,,,,,,3,8.30446,2.14351,2753,,,,
,,,,,,,,,,,,,3,10.4046,0.260888,1663,,,,
,,,,,,,,,,,,,3,3.10311,0.0634593,1140,,,,
,,,,,,,,,,,,,3,8.85947,0.0775614,1169,,,,
,,,,,,,,,,,,,3,10.8457,0.267939,1824,,,,
,,,,,,,,,,,,,3,7.70754,0.155123,1231,,,,
,,,,,,,,,,,,,3,8.64053,0.0352552,1021,,,,
,,,,,,,,,,,,,3,5.42963,0.373705,1761,,,,
,,,,,,,,,,,,,3,12.4792,0.00705104,970,,,,
,,,,,,,,,,,,,3,14.1697,0.00705104,1139,,,,
,,,,,,,,,,,,,3,12.0422,0.0916635,1051,,,,
,,,,,,,,,,,,,3,12.3241,0.303195,1584,,,,
,,,,,,,,,,,,,3,14.2738,0.0211531,1139,,,,
,,,,,,,,,,,,,3,14.3301,0.0141021,1038,,,,
,,,,,,,,,,,,,3,12.29,0.0141021,1066,,,,
,,,,,,,,,,,,,3,11.5976,0.0705104,1235,,,,
,,,,,,,,,,,,,3,11.4743,0.00705104,893,,,,
,,,,,,,,,,,,,3,7.99156,0.00705104,899,,,,
,,,,,,,,,,,,,3,12.577,0.253837,1346,,,,
,,,,,,,,,,,,,3,12.6181,0.0775614,1215,,,,
,,,,,,,,,,,,,3,17.6721,0.20448,1370,,,,
,,,,,,,,,,,,,3,18.0377,0.0352552,1079,,,,
,,,,,,,,,,,,,3,20.0324,0.00705104,858,,,,
,,,,,,,,,,,,,3,19.1496,0.232684,1678,,,,
,,,,,,,,,,,,,3,13.338,0.253837,1641,,,,
,,,,,,,,,,,,,3,14.8331,0.0282041,1131,,,,
,,,,,,,,,,,,,3,14.9879,0.0493572,1270,,,,
,,,,,,,,,,,,,3,15.609,0.00705104,1076,,,,
,,,,,,,,,,,,,3,16.3095,0.0141021,1306,,,,
,,,,,,,,,,,,,3,16.2201,0.895481,1561,,,,
,,,,,,,,,,,,,3,18.6043,0.373705,2008,,,,
,,,,,,,,,,,,,3,16.2807,0.253837,1513,,,,
,,,,,,,,,,,,,3,18.7318,0.00705104,939,,,,
,,,,,,,,,,,,,3,17.1075,0.803818,1570,,,,
,,,,,,,,,,,,,3,18.5531,0.00705104,1005,,,,
,,,,,,,,,,,,,3,19.4281,0.352552,1394,,,,
,,,,,,,,,,,,,3,17.4356,0.119868,1330,,,,
,,,,,,,,,,,,,3,14.5911,1.06471,2815,,,,
,,,,,,,,,,,,,3,15.973,0.585236,1321,,,,
,,,,,,,,,,,,,3,15.9336,0.317297,1334,,,,
,,,,,,,,,,,,,3,17.1952,0.352552,1464,,,,
,,,,,,,,,,,,,3,15.389,0.00705104,998,,,,
,,,,,,,,,,,,,3,13.5005,0.0564083,1064,,,,
,,,,,,,,,,,,,3,21.766,0.0141021,1105,,,,
,,,,,,,,,,,,,3,19.457,0.0705104,1245,,,,
,,,,,,,,,,,,,3,19.621,0.0634593,920,,,,
,,,,,,,,,,,,,3,21.4261,0.176276,2247,,,,
,,,,,,,,,,,,,3,21.3213,0.00705104,1013,,,,
,,,,,,,,,,,,,3,21.9133,0.0141021,1094,,,,
,,,,,,,,,,,,,3,24.113,0.0846124,1078,,,,
,,,,,,,,,,,,,3,20.1167,0.0141021,900,,,,
,,,,,,,,,,,,,3,19.1035,0.00705104,897,,,,
,,,,,,,,,,,,,3,19.8365,0.176276,1267,,,,
,,,,,,,,,,,,,3,20.5387,0.860226,2051,,,,
,,,,,,,,,,,,,3,22.882,0.620491,1912,,,,
,,,,,,,,,,,,,3,22.699,0.768563,1954,,,,
,,,,,,,,,,,,,3,20.8322,0.0282041,1150,,,,
,,,,,,,,,,,,,3,26.2301,0.155123,1274,,,,
,,,,,,,,,,,,,3,27.4331,0.0423062,1268,,,,
,,,,,,,,,,,,,3,25.7253,0.155123,1376,,,,
,,,,,,,,,,,,,3,25.5035,0.162174,1256,,,,
,,,,,,,,,,,,,3,25.9553,0.260888,1228,,,,
,,,,,,,,,,,,,3,25.9067,0.126919,1339,,,,
,,,,,,,,,,,,,3,26.6674,0.0987145,1196,,,,
,,,,,,,,,,,,,3,27.4744,0.0141021,1175,,,,
,,,,,,,,,,,,,3,26.9269,0.183327,1271,,,,
,,,,,,,,,,,,,3,27.4717,0.0564083,1234,,,,
,,,,,,,,,,,,,3,28.0675,0.141021,1191,,,,
,,,,,,,,,,,,,3,28.6838,0.00705104,893,,,,
,,,,,,,,,,,,,3,29.3672,0.00705104,1270,,,,
,,,,,,,,,,,,,3,25.3103,0.0634593,1071,,,,
,,,,,,,,,,,,,3,25.361,0.0493572,1042,,,,
,,,,,,,,,,,,,3,30.7203,0.0493572,1008,,,,
,,,,,,,,,,,,,3,29.9217,0.112817,1131,,,,
,,,,,,,,,,,,,3,30.5137,0.0987145,1247,,,,
,,,,,,,,,,,,,3,31.0073,0.0352552,1152,,,,
,,,,,,,,,,,,,3,31.8387,0.225633,1198,,,,
,,,,,,,,,,,,,4,28.8359,0.00705104,855,,,,
,,,,,,,,,,,,,4,25.7419,0.13397,1290,,,,
,,,,,,,,,,,,,4,23.6526,0.225633,1385,,,,
,,,,,,,,,,,,,4,24.0745,2.16467,2259,,,,
,,,,,,,,,,,,,4,24.217,2.86977,2998,,,,
,,,,,,,,,,,,,4,23.521,1.12817,2158,,,,
,,,,,,,,,,,,,4,22.9679,1.20573,2187,,,,
,,,,,,,,,,,,,4,22.7049,0.352552,1222,,,,
,,,,,,,,,,,,,4,20.996,0.789716,1794,,,,
,,,,,,,,,,,,,4,22.3418,0.267939,1446,,,,
,,,,,,,,,,,,,4,21.7224,0.0423062,1005,,,,
,,,,,,,,,,,,,4,17.2861,0.0282041,1146,,,,
,,,,,,,,,,,,,4,18.2756,0.197429,1468,,,,
,,,,,,,,,,,,,4,20.1665,0.00705104,921,,,,
,,,,,,,,,,,,,4,19.378,0.211531,1428,,,,
,,,,,,,,,,,,,4,18.8513,0.00705104,1133,,,,
,,,,,,,,,,,,,4,17.8084,0.0141021,1116,,,,
,,,,,,,,,,,,,4,17.5581,0.155123,1358,,,,
,,,,,,,,,,,,,4,16.1258,0.00705104,892,,,,
,,,,,,,,,,,,,4,14.7412,0.0211531,1191,,,,
,,,,,,,,,,,,,4,15.0478,0.458317,2040,,,,
,,,,,,,,,,,,,4,11.7818,0.33845,1617,,,,
,,,,,,,,,,,,,4,13.4018,0.00705104,881,,,,
,,,,,,,,,,,,,4,7.4913,0.239735,1395,,,,
,,,,,,,,,,,,,4,6.76654,0.0493572,1068,,,,
,,,,,,,,,,,,,4,7.84926,0.190378,1248,,,,
,,,,,,,,,,,,,4,7.03594,0.13397,1346,,,,
,,,,,,,,,,,,,4,5.39815,0.0141021,885,,,,
,,,,,,,,,,,,,4,5.01227,0.0141021,988,,,,
,,,,,,,,,,,,,4,5.94426,2.15057,2003,,,,
,,,,,,,,,,,,,4,6.63321,0.0564083,960,,,,
,,,,,,,,,,,,,4,7.9526,0.0493572,1067,,,,
,,,,,,,,,,,,,4,12.847,0.0846124,1256,,,,
,,,,,,,,,,,,,4,6.29388,0.0493572,1139,,,,
,,,,,,,,,,,,,4,6.80039,0.394858,1570,,,,
,,,,,,,,,,,,,4,7.75324,1.43136,2823,,,,
,,,,,,,,,,,,,4,12.5935,0.00705104,939,,,,
,,,,,,,,,,,,,4,18.8727,0.00705104,1214,,,,
,,,,,,,,,,,,,4,13.5235,0.225633,2030,,,,
,,,,,,,,,,,,,4,6.67442,0.373705,2220,,,,
,,,,,,,,,,,,,4,14.349,0.669848,1771,,,,
,,,,,,,,,,,,,4,11.1011,1.0365,2270,,,,
,,,,,,,,,,,,,4,15.2029,0.126919,1387,,,,
,,,,,,,,,,,,,4,9.66847,0.176276,1400,,,,
,,,,,,,,,,,,,4,9.60696,0.0141021,1079,,,,
,,,,,,,,,,,,,4,16.3545,0.0705104,1078,,,,
,,,,,,,,,,,,,4,17.4823,0.27499,1584,,,,
,,,,,,,,,,,,,4,16.6359,0.61344,1371,,,,
,,,,,,,,,,,,,4,13.0382,0.0141021,1246,,,,
,,,,,,,,,,,,,4,15.5021,0.169225,1171,,,,
,,,,,,,,,,,,,4,8.6099,0.0564083,1260,,,,
,,,,,,,,,,,,,4,10.6749,0.169225,1456,,,,
,,,,,,,,,,,,,4,16.2652,1.93903,2110,,,,
,,,,,,,,,,,,,4,11.3222,0.00705104,1067,,,,
,,,,,,,,,,,,,4,12.0944,0.197429,1455,,,,
,,,,,,,,,,,,,4,7.87777,0.0775614,1354,,,,
,,,,,,,,,,,,,4,13.111,0.0282041,1083,,,,
,,,,,,,,,,,,,4,14.2212,0.0141021,871,,,,
,,,,,,,,,,,,,4,18.5663,0.162174,1392,,,,
,,,,,,,,,,,,,4,17.0337,0.00705104,1177,,,,
,,,,,,,,,,,,,4,21.5905,0.394858,1866,,,,
,,,,,,,,,,,,,4,16.4291,0.00705104,882,,,,
,,,,,,,,,,,,,4,14.0047,0.0987145,1176,,,,
,,,,,,,,,,,,,4,15.4742,0.126919,1091,,,,
,,,,,,,,,,,,,4,19.3535,0.00705104,957,,,,
,,,,,,,,,,,,,4,16.4338,0.0634593,1251,,,,
,,,,,,,,,,,,,4,18.451,0.0211531,1085,,,,
,,,,,,,,,,,,,4,19.2481,0.0634593,1258,,,,
,,,,,,,,,,,,,4,23.8604,0.0775614,1394,,,,
,,,,,,,,,,,,,4,17.8843,0.0282041,1033,,,,
,,,,,,,,,,,,,4,19.0869,0.0141021,1191,,,,
,,,,,,,,,,,,,4,18.1286,0.486521,1585,,,,
,,,,,,,,,,,,,4,13.5493,0.289092,1629,,,,
,,,,,,,,,,,,,4,19.9578,0.00705104,895,,,,
,,,,,,,,,,,,,4,18.5033,0.0705104,1262,,,,
,,,,,,,,,,,,,4,15.965,0.0141021,946,,,,
,,,,,,,,,,,,,4,12.4709,0.0564083,1281,,,,
,,,,,,,,,,,,,4,13.4146,0.00705104,1005,,,,
,,,,,,,,,,,,,4,14.2569,0.987145,1947,,,,
,,,,,,,,,,,,,4,17.6211,0.0705104,1097,,,,
,,,,,,,,,,,,,4,12.8026,0.105766,1211,,,,
,,,,,,,,,,,,,4,15.4515,0.0423062,1101,,,,
,,,,,,,,,,,,,4,26.3594,0.126919,1695,,,,
,,,,,,,,,,,,,4,21.701,0.155123,1275,,,,
,,,,,,,,,,,,,4,20.0467,0.0705104,1303,,,,
,,,,,,,,,,,,,4,18.4373,0.705104,2770,,,,
,,,,,,,,,,,,,4,20.5604,0.0493572,1111,,,,
,,,,,,,,,,,,,4,25.6396,0.0211531,983,,,,
,,,,,,,,,,,,,4,27.8619,0.0141021,880,,,,
,,,,,,,,,,,,,4,20.1041,0.155123,1470,,,,
,,,,,,,,,,,,,4,27.4249,0.0423062,1041,,,,
,,,,,,,,,,,,,4,19.6985,0.155123,1282,,,,
,,,,,,,,,,,,,4,20.6881,0.0493572,1166,,,,
,,,,,,,,,,,,,4,22.3069,0.00705104,909,,,,
,,,,,,,,,,,,,4,23.558,0.148072,1200,,,,
,,,,,,,,,,,,,5,22.0508,0.0423062,1038,,,,
,,,,,,,,,,,,,5,19.2604,0.00705104,1080,,,,
,,,,,,,,,,,,,5,16.8939,0.0846124,1277,,,,
,,,,,,,,,,,,,5,18.7415,0.0916635,1268,,,,
,,,,,,,,,,,,,5,18.2229,0.112817,1397,,,,
,,,,,,,,,,,,,5,20.4162,0.00705104,1110,,,,
,,,,,,,,,,,,,5,14.5441,0.0493572,1343,,,,
,,,,,,,,,,,,,5,17.0901,0.0141021,1105,,,,
,,,,,,,,,,,,,5,19.1041,0.00705104,966,,,,
,,,,,,,,,,,,,5,14.7183,0.0141021,1035,,,,
,,,,,,,,,,,,,5,13.636,0.296143,1255,,,,
,,,,,,,,,,,,,5,17.2309,0.00705104,883,,,,
,,,,,,,,,,,,,5,16.8429,0.0423062,1150,,,,
,,,,,,,,,,,,,5,8.82292,0.0141021,1077,,,,
,,,,,,,,,,,,,5,13.9859,0.0282041,933,,,,
,,,,,,,,,,,,,5,18.7703,0.0705104,1281,,,,
,,,,,,,,,,,,,5,18.5172,0.169225,1352,,,,
,,,,,,,,,,,,,5,17.2036,0.00705104,869,,,,
,,,,,,,,,,,,,5,15.8469,0.0775614,1294,,,,
,,,,,,,,,,,,,5,13.3775,0.0634593,1273,,,,
,,,,,,,,,,,,,5,14.1157,0.197429,1211,,,,
,,,,,,,,,,,,,5,15.9009,0.00705104,1119,,,,
,,,,,,,,,,,,,5,15.9554,0.00705104,981,,,,
,,,,,,,,,,,,,5,9.29267,0.0141021,1101,,,,
,,,,,,,,,,,,,5,12.7739,0.0493572,1126,,,,
,,,,,,,,,,,,,5,12.8832,0.0141021,1020,,,,
,,,,,,,,,,,,,5,14.5996,0.366654,1344,,,,
,,,,,,,,,,,,,5,18.5558,0.00705104,881,,,,
,,,,,,,,,,,,,5,11.5009,0.33845,1402,,,,
,,,,,,,,,,,,,5,12.0967,0.0141021,1160,,,,
,,,,,,,,,,,,,5,11.2731,0.352552,1528,,,,
,,,,,,,,,,,,,5,9.82143,0.0916635,1117,,,,
,,,,,,,,,,,,,5,15.8309,0.00705104,1004,,,,
,,,,,,,,,,,,,5,15.4777,0.00705104,994,,,,
,,,,,,,,,,,,,5,10.9091,0.0705104,1073,,,,
,,,,,,,,,,,,,5,16.568,0.0916635,1343,,,,
,,,,,,,,,,,,,5,14.9151,0.719206,1555,,,,
,,,,,,,,,,,,,5,7.19995,0.00705104,921,,,,
,,,,,,,,,,,,,5,15.083,0.112817,1200,,,,
,,,,,,,,,,,,,5,11.4441,0.0775614,1173,,,,
,,,,,,,,,,,,,5,10.5805,0.0775614,1235,,,,
,,,,,,,,,,,,,5,14.2982,0.0282041,1165,,,,
,,,,,,,,,,,,,5,12.5575,1.0083,1867,,,,
,,,,,,,,,,,,,5,12.2441,0.00705104,1075,,,,
,,,,,,,,,,,,,5,12.2113,0.0352552,1061,,,,
,,,,,,,,,,,,,5,10.1026,0.373705,1447,,,,
,,,,,,,,,,,,,5,11.6004,0.00705104,1076,,,,
,,,,,,,,,,,,,5,11.8445,0.162174,1647,,,,
,,,,,,,,,,,,,5,14.8332,0.0705104,1234,,,,
,,,,,,,,,,,,,5,9.9537,0.282041,1409,,,,
,,,,,,,,,,,,,5,9.14842,0.726257,2041,,,,
,,,,,,,,,,,,,5,9.84274,0.00705104,874,,,,
,,,,,,,,,,,,,5,8.76792,0.0916635,1152,,,,
,,,,,,,,,,,,,5,8.4826,0.0211531,1071,,,,
,,,,,,,,,,,,,5,8.23112,0.119868,1195,,,,
,,,,,,,,,,,,,5,6.87857,0.112817,1398,,,,
,,,,,,,,,,,,,5,5.64473,0.0705104,1117,,,,
,,,,,,,,,,,,,5,6.2824,0.0141021,1185,,,,
,,,,,,,,,,,,,5,8.84931,0.0423062,1160,,,,
,,,,,,,,,,,,,5,16.418,0.00705104,955,,,,
,,,,,,,,,,,,,5,3.45261,0.246786,1225,,,,
,,,,,,,,,,,,,5,5.61995,0.176276,1474,,,,
,,,,,,,,,,,,,5,7.65331,0.0564083,1202,,,,
,,,,,,,,,,,,,5,7.50092,0.00705104,920,,,,
,,,,,,,,,,,,,5,8.08801,0.00705104,1001,,,,
,,,,,,,,,,,,,5,6.56455,0.0141021,1143,,,,
,,,,,,,,,,,,,5,6.93423,1.20573,1580,,,,
,,,,,,,,,,,,,5,2.5973,0.0705104,1104,,,,
,,,,,,,,,,,,,5,11.4927,0.437164,1752,,,,
,,,,,,,,,,,,,5,6.66772,0.0493572,1088,,,,
,,,,,,,,,,,,,5,4.90396,0.0141021,945,,,,
,,,,,,,,,,,,,5,5.56033,0.0282041,1122,,,,
,,,,,,,,,,,,,5,8.84468,0.0352552,1174,,,,
,,,,,,,,,,,,,5,3.48373,0.0564083,1297,,,,
,,,,,,,,,,,,,5,4.70356,0.0987145,1250,,,,
,,,,,,,,,,,,,5,8.21789,0.105766,1239,,,,
,,,,,,,,,,,,,5,7.1371,0.148072,1163,,,,
,,,,,,,,,,,,,5,14.933,0.0352552,1314,,,,
,,,,,,,,,,,,,5,6.11541,0.105766,1227,,,,
,,,,,,,,,,,,,5,6.22053,0.0493572,1057,,,,
,,,,,,,,,,,,,5,3.33922,0.119868,1268,,,,
,,,,,,,,,,,,,5,3.54683,0.0564083,1347,,,,
,,,,,,,,,,,,,5,6.52864,0.0211531,1547,,,,
,,,,,,,,,,,,,5,10.9049,0.324348,1567,,,,
,,,,,,,,,,,,,5,5.00465,0.860226,1515,,,,
,,,,,,,,,,,,,5,2.14717,0.0634593,1142,,,,
,,,,,,,,,,,,,5,3.74359,0.0634593,1015,,,,
,,,,,,,,,,,,,5,5.34507,0.00705104,885,,,,
,,,,,,,,,,,,,5,3.84288,0.394858,1281,,,,
,,,,,,,,,,,,,5,6.65248,0.303195,1724,,,,
,,,,,,,,,,,,,5,8.55445,0.0141021,910,,,,
,,,,,,,,,,,,,5,4.64762,0.0634593,1120,,,,
,,,,,,,,,,,,,5,3.94234,0.119868,1100,,,,
,,,,,,,,,,,,,5,7.54538,0.00705104,863,,,,
,,,,,,,,,,,,,5,3.92304,0.105766,1285,,,,
,,,,,,,,,,,,,5,3.45373,0.00705104,867,,,,
,,,,,,,,,,,,,5,2.18255,0.105766,1299,,,,
,,,,,,,,,,,,,5,5.82608,0.00705104,878,,,,
,,,,,,,,,,,,,5,7.4184,0.430113,1607,,,,
,,,,,,,,,,,,,5,14.553,0.00705104,853,,,,
,,,,,,,,,,,,,5,12.9452,0.0493572,1069,,,,
,,,,,,,,,,,,,5,9.18757,0.20448,1282,,,,
,,,,,,,,,,,,,5,14.7089,0.00705104,860,,,,
,,,,,,,,,,,,,5,13.1018,0.00705104,1055,,,,
,,,,,,,,,,,,,5,10.3,0.0493572,1183,,,,
,,,,,,,,,,,,,5,13.8636,0.105766,1630,,,,
,,,,,,,,,,,,,5,11.3743,0.169225,2223,,,,
,,,,,,,,,,,,,5,12.3991,0.0141021,1208,,,,
,,,,,,,,,,,,,5,4.87981,0.0423062,1335,,,,
,,,,,,,,,,,,,5,11.3783,0.0141021,1121,,,,
,,,,,,,,,,,,,5,12.9137,0.0564083,1283,,,,
,,,,,,,,,,,,,5,8.97975,0.00705104,970,,,,
,,,,,,,,,,,,,5,10.4805,0.197429,1698,,,,
,,,,,,,,,,,,,5,5.57536,0.0916635,1091,,,,
,,,,,,,,,,,,,5,7.4145,0.00705104,868,,,,
,,,,,,,,,,,,,5,5.31443,0.0705104,1363,,,,
,,,,,,,,,,,,,5,12.4536,0.0141021,1034,,,,
,,,,,,,,,,,,,5,6.20251,0.317297,1589,,,,
,,,,,,,,,,,,,5,10.2992,0.0846124,1198,,,,
,,,,,,,,,,,,,5,13.1076,0.0846124,1518,,,,
,,,,,,,,,,,,,5,13.8371,0.317297,1914,,,,
,,,,,,,,,,,,,5,9.19357,0.00705104,1085,,,,
,,,,,,,,,,,,,5,10.2003,0.359603,1667,,,,
,,,,,,,,,,,,,5,9.49239,0.0141021,926,,,,
,,,,,,,,,,,,,5,6.66163,0.0282041,1036,,,,
,,,,,,,,,,,,,5,11.6792,0.0987145,1349,,,,
,,,,,,,,,,,,,5,3.46286,0.246786,1627,,,,
,,,,,,,,,,,,,5,10.5672,0.148072,1518,,,,
,,,,,,,,,,,,,5,9.68785,0.0423062,1354,,,,
,,,,,,,,,,,,,5,11.0188,0.578185,1406,,,,
,,,,,,,,,,,,,5,20.4307,0.0211531,1222,,,,
,,,,,,,,,,,,,5,11.8213,0.112817,1179,,,,
,,,,,,,,,,,,,5,14.1361,0.169225,1519,,,,
,,,,,,,,,,,,,5,16.4715,0.232684,1282,,,,
,,,,,,,,,,,,,5,11.1466,0.0775614,1091,,,,
,,,,,,,,,,,,,5,11.9372,0.0493572,913,,,,
,,,,,,,,,,,,,5,14.6173,0.0211531,1101,,,,
,,,,,,,,,,,,,5,12.9125,0.0705104,1320,,,,
,,,,,,,,,,,,,5,16.8666,0.00705104,987,,,,
,,,,,,,,,,,,,5,15.1441,0.155123,1435,,,,
,,,,,,,,,,,,,5,18.0547,0.00705104,1121,,,,
,,,,,,,,,,,,,5,9.74755,0.0282041,1116,,,,
,,,,,,,,,,,,,5,15.0144,0.112817,1203,,,,
,,,,,,,,,,,,,5,8.50868,0.119868,1278,,,,
,,,,,,,,,,,,,5,11.0146,0.0141021,969,,,,
,,,,,,,,,,,,,5,12.454,1.0506,1516,,,,
,,,,,,,,,,,,,5,11.2299,0.289092,2344,,,,
,,,,,,,,,,,,,5,12.6185,1.19162,1709,,,,
,,,,,,,,,,,,,5,14.1578,0.13397,1234,,,,
,,,,,,,,,,,,,5,14.4029,0.00705104,1020,,,,
,,,,,,,,,,,,,5,13.8847,0.0141021,1057,,,,
,,,,,,,,,,,,,5,13.2036,0.0705104,1199,,,,
,,,,,,,,,,,,,5,13.1683,0.197429,1353,,,,
,,,,,,,,,,,,,5,14.382,0.155123,1160,,,,
,,,,,,,,,,,,,5,12.3457,0.0141021,1019,,,,
,,,,,,,,,,,,,5,12.2357,0.232684,1199,,,,
,,,,,,,,,,,,,5,12.2408,0.0211531,1046,,,,
,,,,,,,,,,,,,5,17.1356,0.0493572,1012,,,,
,,,,,,,,,,,,,5,21.9266,0.0211531,1113,,,,
,,,,,,,,,,,,,5,15.0016,0.155123,1786,,,,
,,,,,,,,,,,,,5,16.877,0.0705104,1257,,,,
,,,,,,,,,,,,,5,19.4795,0.0564083,1267,,,,
,,,,,,,,,,,,,5,19.9216,0.0493572,1030,,,,
,,,,,,,,,,,,,5,18.7013,0.218582,1389,,,,
,,,,,,,,,,,,,5,18.4785,0.0846124,1227,,,,
,,,,,,,,,,,,,5,17.5307,0.0493572,1058,,,,
,,,,,,,,,,,,,5,16.538,0.13397,1017,,,,
,,,,,,,,,,,,,5,15.7722,0.00705104,858,,,,
,,,,,,,,,,,,,5,21.5217,0.0141021,1141,,,,
,,,,,,,,,,,,,6,11.8914,0.13397,1224,,,,
,,,,,,,,,,,,,6,13.6609,0.599338,1981,,,,
,,,,,,,,,,,,,6,13.0988,0.112817,1519,,,,
,,,,,,,,,,,,,6,12.7537,0.0282041,1174,,,,
