Filename,SegCellCount,NucleiCount,CellID,totMyc,meanMyc,SumGolATG9,totATG9A,PearsonCoeff,MajorAxisLength,MinorAxisLength,nCell,NucDis,pCell,nonGolATG9Dis,nonGolATG9Vol,nonGolATG9MaxInt,gCell,GolATG9Dis,GolATG9Vol,GolATG9MaxInt
,,,,,,,,,,,,,1,1.81305,0.00705104,1045,,,,
,,,,,,,,,,,,,1,2.3741,0.00705104,1116,,,,
,,,,,,,,,,,,,1,6.32302,0.00705104,927,,,,
,,,,,,,,,,,,,1,8.82071,0.0916635,1088,,,,
,,,,,,,,,,,,,1,11.3185,0.00705104,1068,,,,
,,,,,,,,,,,,,1,2.89372,0.00705104,891,,,,
,,,,,,,,,,,,,1,14.2099,0.0282041,1065,,,,
,,,,,,,,,,,,,1,1.96703,0.00705104,1072,,,,
,,,,,,,,,,,,,1,16.4031,0.0352552,1203,,,,
,,,,,,,,,,,,,1,9.27723,1.13522,1587,,,,
,,,,,,,,,,,,,1,7.44795,0.112817,1600,,,,
,,,,,,,,,,,,,1,8.78239,0.0564083,1278,,,,
,,,,,,,,,,,,,1,21.8095,0.267939,1488,,,,
,,,,,,,,,,,,,1,4.07295,0.0564083,1129,,,,
,,,,,,,,,,,,,1,15.3659,0.0352552,1445,,,,
,,,,,,,,,,,,,1,25.5547,0.0916635,1250,,,,
,,,,,,,,,,,,,1,11.572,0.0282041,1063,,,,
,,,,,,,,,,,,,1,9.43967,2.31274,1816,,,,
,,,,,,,,,,,,,1,20.2513,0.662797,1421,,,,
,,,,,,,,,,,,,1,21.2947,1.36085,3563,,,,
,,,,,,,,,,,,,1,22.0162,0.0493572,1204,,,,
,,,,,,,,,,,,,1,10.8661,0.324348,1362,,,,
,,,,,,,,,,,,,1,15.7766,1.09291,1879,,,,
,,,,,,,,,,,,,1,20.3275,0.916635,2310,,,,
,,,,,,,,,,,,,1,18.9703,0.0987145,1317,,,,
,,,,,,,,,,,,,1,22.929,0.423062,1522,,,,
,,,,,,,,,,,,,1,22.6387,0.296143,1477,,,,
,,,,,,,,,,,,,1,7.93862,0.126919,1339,,,,
,,,,,,,,,,,,,1,9.92015,0.0141021,1179,,,,
,,,,,,,,,,,,,1,7.28009,0.13397,1167,,,,
,,,,,,,,,,,,,1,17.0906,0.0141021,1131,,,,
,,,,,,,,,,,,,1,16.454,0.267939,1570,,,,
,,,,,,,,,,,,,1,13.9089,0.0211531,1178,,,,
,,,,,,,,,,,,,1,18.0599,0.00705104,941,,,,
,,,,,,,,,,,,,1,4.41613,0.296143,1515,,,,
,,,,,,,,,,,,,1,16.6511,0.00705104,970,,,,
,,,,,,,,,,,,,1,14.992,0.0634593,1072,,,,
,,,,,,,,,,,,,1,13.7134,0.444215,1715,,,,
,,,,,,,,,,,,,1,21.18,0.47947,1225,,,,
,,,,,,,,,,,,,1,16.6787,0.126919,1247,,,,
,,,,,,,,,,,,,1,14.2511,0.303195,1608,,,,
,,,,,,,,,,,,,1,17.8537,0.197429,1287,,,,
,,,,,,,,,,,,,1,20.4003,1.01535,1650,,,,
,,,,,,,,,,,,,1,19.2314,0.126919,1245,,,,
,,,,,,,,,,,,,1,23.0863,0.437164,1762,,,,
,,,,,,,,,,,,,1,17.0346,0.0141021,912,,,,
,,,,,,,,,,,,,1,16.9318,0.13397,1337,,,,
,,,,,,,,,,,,,1,23.3137,0.27499,1364,,,,
,,,,,,,,,,,,,1,21.7235,0.119868,1481,,,,
,,,,,,,,,,,,,1,18.0445,0.00705104,928,,,,
,,,,,,,,,,,,,1,16.2808,0.0987145,1228,,,,
,,,,,,,,,,,,,1,10.3952,0.20448,1345,,,,
,,,,,,,,,,,,,1,17.9414,0.0141021,1039,,,,
,,,,,,,,,,,,,1,19.2073,0.197429,1410,,,,
,,,,,,,,,,,,,1,20.4578,0.00705104,1005,,,,
,,,,,,,,,,,,,1,21.2916,0.0846124,1289,,,,
,,,,,,,,,,,,,1,16.5744,0.00705104,974,,,,
,,,,,,,,,,,,,1,20.3931,0.105766,1234,,,,
,,,,,,,,,,,,,1,15.1951,0.13397,1497,,,,
,,,,,,,,,,,,,1,21.224,0.162174,1278,,,,
,,,,,,,,,,,,,1,17.1489,0.00705104,1030,,,,
,,,,,,,,,,,,,1,16.8177,2.22813,1967,,,,
,,,,,,,,,,,,,1,17.3463,0.00705104,893,,,,
,,,,,,,,,,,,,1,17.8253,0.0141021,1016,,,,
,,,,,,,,,,,,,1,15.6502,0.0775614,1115,,,,
,,,,,,,,,,,,,1,17.0551,0.0211531,1046,,,,
,,,,,,,,,,,,,1,10.916,0.0352552,1282,,,,
,,,,,,,,,,,,,1,11.289,0.0916635,1548,,,,
,,,,,,,,,,,,,1,14.2424,0.176276,1567,,,,
,,,,,,,,,,,,,1,16.222,0.13397,1390,,,,
,,,,,,,,,,,,,1,20.7693,6.34593,2166,,,,
,,,,,,,,,,,,,1,21.9512,0.0352552,1124,,,,
,,,,,,,,,,,,,1,20.7555,0.00705104,873,,,,
,,,,,,,,,,,,,1,21.5383,0.260888,1615,,,,
,,,,,,,,,,,,,1,21.5119,0.289092,1565,,,,
,,,,,,,,,,,,,1,11.782,0.0211531,1251,,,,
,,,,,,,,,,,,,1,24.3323,0.0141021,1046,,,,
,,,,,,,,,,,,,1,23.0356,0.0775614,1355,,,,
,,,,,,,,,,,,,1,18.0769,0.218582,1640,,,,
,,,,,,,,,,,,,1,20.9188,0.0493572,1253,,,,
,,,,,,,,,,,,,1,16.6758,0.183327,1112,,,,
,,,,,,,,,,,,,1,25.6114,1.88968,2107,,,,
,,,,,,,,,,,,,1,19.0517,0.0423062,1178,,,,
,,,,,,,,,,,,,1,23.0063,0.190378,1321,,,,
,,,,,,,,,,,,,1,18.4147,0.00705104,1028,,,,
,,,,,,,,,,,,,1,22.5419,0.0423062,1142,,,,
,,,,,,,,,,,,,1,21.7114,0.0352552,1132,,,,
,,,,,,,,,,,,,1,13.2139,0.0564083,1097,,,,
,,,,,,,,,,,,,1,21.2192,0.0634593,1094,,,,
,,,,,,,,,,,,,1,22.2866,0.0423062,1031,,,,
,,,,,,,,,,,,,1,19.9766,0.0423062,1134,,,,
,,,,,,,,,,,,,1,23.943,0.437164,1554,,,,
,,,,,,,,,,,,,1,15.129,0.0282041,1111,,,,
,,,,,,,,,,,,,1,19.2858,0.190378,1647,,,,
,,,,,,,,,,,,,1,18.9612,0.324348,1577,,,,
,,,,,,,,,,,,,1,14.2307,0.00705104,999,,,,
,,,,,,,,,,,,,1,21.1119,0.0211531,1271,,,,
,,,,,,,,,,,,,1,14.997,0.0423062,1276,,,,
,,,,,,,,,,,,,1,18.5277,0.0916635,1071,,,,
,,,,,,,,,,,,,1,18.7804,0.0141021,963,,,,
,,,,,,,,,,,,,1,10.0926,0.0846124,1443,,,,
,,,,,,,,,,,,,1,16.5553,0.00705104,1186,,,,
,,,,,,,,,,,,,1,15.2894,0.0705104,1134,,,,
,,,,,,,,,,,,,1,14.7944,0.141021,1329,,,,
,,,,,,,,,,,,,1,18.2156,0.0141021,979,,,,
,,,,,,,,,,,,,1,16.699,0.190378,1400,,,,
,,,,,,,,,,,,,1,15.1767,0.00705104,879,,,,
,,,,,,,,,,,,,1,22.5423,0.0493572,1075,,,,
,,,,,,,,,,,,,1,15.859,0.00705104,893,,,,
,,,,,,,,,,,,,1,23.855,1.12111,1547,,,,
,,,,,,,,,,,,,1,16.4584,0.317297,1356,,,,
,,,,,,,,,,,,,1,17.8483,0.0916635,1124,,,,
,,,,,,,,,,,,,1,19.9705,0.620491,2176,,,,
,,,,,,,,,,,,,1,16.6004,0.126919,1203,,,,
,,,,,,,,,,,,,1,16.5872,1.55123,1768,,,,
,,,,,,,,,,,,,1,16.0797,1.3538,1696,,,,
,,,,,,,,,,,,,1,19.7659,0.824971,1475,,,,
,,,,,,,,,,,,,1,17.2133,0.571134,1867,,,,
,,,,,,,,,,,,,1,20.4012,1.0506,1590,,,,
,,,,,,,,,,,,,1,18.6219,0.0916635,1256,,,,
,,,,,,,,,,,,,1,21.5008,0.119868,1454,,,,
,,,,,,,,,,,,,1,20.8444,0.126919,1485,,,,
,,,,,,,,,,,,,1,19.4048,0.0987145,1333,,,,
,,,,,,,,,,,,,1,17.1285,0.437164,1913,,,,
,,,,,,,,,,,,,1,16.939,0.00705104,933,,,,
,,,,,,,,,,,,,1,17.4108,0.846124,1531,,,,
,,,,,,,,,,,,,1,15.9881,0.00705104,1018,,,,
,,,,,,,,,,,,,1,21.8023,1.34675,1540,,,,
,,,,,,,,,,,,,1,18.2827,0.0211531,1200,,,,
,,,,,,,,,,,,,1,20.6689,0.0423062,1002,,,,
,,,,,,,,,,,,,1,20.2704,0.0846124,1297,,,,
,,,,,,,,,,,,,1,17.7389,0.0211531,1257,,,,
,,,,,,,,,,,,,1,20.5765,0.148072,1307,,,,
,,,,,,,,,,,,,1,18.8138,0.00705104,954,,,,
,,,,,,,,,,,,,1,17.0133,0.0775614,1381,,,,
,,,,,,,,,,,,,1,18.4009,0.232684,1536,,,,
,,,,,,,,,,,,,1,19.8773,0.183327,1577,,,,
,,,,,,,,,,,,,1,18.7911,0.0775614,1230,,,,
,,,,,,,,,,,,,1,20.6415,0.260888,1385,,,,
,,,,,,,,,,,,,1,15.9418,0.141021,1155,,,,
,,,,,,,,,,,,,1,16.7601,0.0564083,1237,,,,
,,,,,,,,,,,,,1,18.1143,0.585236,1719,,,,
,,,,,,,,,,,,,1,17.4357,0.105766,1213,,,,
,,,,,,,,,,,,,1,16.1958,0.0846124,1275,,,,
,,,,,,,,,,,,,1,18.0781,0.0352552,1018,,,,
,,,,,,,,,,,,,1,18.9585,0.0141021,939,,,,
,,,,,,,,,,,,,1,16.9252,0.0493572,1132,,,,
,,,,,,,,,,,,,1,16.3123,0.00705104,1069,,,,
,,,,,,,,,,,,,1,18.5298,0.0423062,1103,,,,
,,,,,,,,,,,,,1,20.861,0.00705104,1019,,,,
,,,,,,,,,,,,,1,21.4948,0.571134,1964,,,,
,,,,,,,,,,,,,1,24.7372,0.296143,1950,,,,
,,,,,,,,,,,,,1,21.7841,0.169225,1597,,,,
,,,,,,,,,,,,,1,23.0443,0.289092,1533,,,,
,,,,,,,,,,,,,1,22.6662,0.0141021,1113,,,,
,,,,,,,,,,,,,1,21.828,0.0211531,1241,,,,
,,,,,,,,,,,,,1,22.7414,0.0352552,1158,,,,
,,,,,,,,,,,,,1,22.3397,0.0564083,1289,,,,
,,,,,,,,,,,,,1,21.0437,0.0423062,1169,,,,
,,,,,,,,,,,,,1,22.1746,0.0987145,1242,,,,
,,,,,,,,,,,,,1,20.4463,0.218582,1371,,,,
,,,,,,,,,,,,,1,22.6686,0.317297,1245,,,,
,,,,,,,,,,,,,1,23.9891,0.00705104,1140,,,,
,,,,,,,,,,,,,1,20.9406,0.00705104,903,,,,
,,,,,,,,,,,,,1,25.8494,0.20448,1254,,,,
,,,,,,,,,,,,,1,24.5324,0.0141021,1077,,,,
,,,,,,,,,,,,,1,25.7024,0.0846124,1147,,,,
,,,,,,,,,,,,,1,23.3775,0.0211531,1046,,,,
,,,,,,,,,,,,,1,19.7722,0.112817,1089,,,,
,,,,,,,,,,,,,1,21.4823,0.0211531,1089,,,,
,,,,,,,,,,,,,1,20.7779,0.00705104,995,,,,
,,,,,,,,,,,,,1,24.0347,0.00705104,929,,,,
,,,,,,,,,,,,,1,22.2867,0.00705104,953,,,,
,,,,,,,,,,,,,1,23.3312,0.00705104,1108,,,,
,,,,,,,,,,,,,1,20.1113,0.0141021,1178,,,,
ATG9-GolSeg-Myc_21May22_4039_000_C_095_NSW4039A_Myc-555_TGN-488_ATG9-647_B_60X_005.nd2,8,8,1,6.52709e+07,117.075,304918,3.1052e+07,0.361252,28.7429,26.4459,1,0.792517,1,9.99719,0.218582,1436,1,4.29417,0.0141021,965
,,,2,2.69946e+07,115.236,54429,1.09062e+07,0.5122,33.9511,10.1443,2,0.406338,1,12.473,0.105766,1118,1,3.43806,0.0141021,1161
,,,3,1.49171e+08,124.949,9.61104e+06,7.34681e+07,0.553534,43.884,34.7244,3,1.04784,1,9.06216,0.190378,1588,1,5.35998,0.0493572,1002
,,,4,7.32271e+07,116.556,1.63663e+06,3.00783e+07,0.507443,42.2468,21.2396,4,0.643164,1,10.4187,0.0987145,1220,1,4.82709,0.0705104,1089
,,,5,1.60467e+08,141.873,4.6195e+06,5.62109e+07,0.535322,47.9804,31.3496,5,0.499919,1,9.58597,0.782665,1571,1,5.50103,0.190378,1122
,,,6,1.38157e+08,136.967,9.67754e+06,5.54629e+07,0.547633,48.4989,30.1303,6,0.980506,1,9.36927,0.126919,1094,1,4.91323,0.00705104,1093
,,,7,5.0746e+07,117.012,559138,2.61706e+07,0.543785,39.2233,17.1578,7,0.816392,1,11.8827,0.00705104,980,1,7.75362,0.486521,1390
,,,8,1.4707e+08,125.086,3.272e+06,7.5277e+07,0.523803,40.7509,38.1761,8,0.451322,1,10.3073,0.162174,1065,1,7.75029,0.190378,1547
,,,,,,,,,,,,,1,11.4004,0.0211531,1014,1,5.39696,0.0141021,1069
,,,,,,,,,,,,,1,8.08597,0.0846124,1290,1,6.15933,0.0705104,1139
,,,,,,,,,,,,,1,8.19102,0.00705104,963,1,4.7464,0.0775614,1182
,,,,,,,,,,,,,1,8.35269,0.68395,1423,1,5.47155,0.00705104,866
,,,,,,,,,,,,,1,8.28183,0.0211531,908,1,7.14206,0.0282041,962
,,,,,,,,,,,,,1,7.42554,0.267939,1309,1,7.46776,0.246786,1553
,,,,,,,,,,,,,1,7.81344,0.00705104,908,1,8.08595,0.148072,1061
,,,,,,,,,,,,,1,9.16835,0.0423062,1214,1,7.54127,0.0141021,996
,,,,,,,,,,,,,1,7.38927,0.0705104,1259,2,3.84814,0.00705104,905
,,,,,,,,,,,,,1,9.97582,0.0493572,1254,2,5.32925,0.148072,1131
,,,,,,,,,,,,,1,7.12628,0.0141021,1041,2,4.27776,0.00705104,909
,,,,,,,,,,,,,1,8.72638,0.0493572,1110,2,3.65378,0.105766,1173
,,,,,,,,,,,,,1,5.45201,0.0564083,1133,2,4.29557,0.00705104,865
,,,,,,,,,,,,,1,11.2768,0.119868,1234,2,4.57185,0.0282041,1029
,,,,,,,,,,,,,1,9.03885,0.126919,1337,3,4.67465,0.197429,1358
,,,,,,,,,,,,,2,14.7603,0.0141021,860,3,5.06839,0.416011,1656
,,,,,,,,,,,,,2,14.9118,0.112817,1215,3,5.33903,0.641644,2107
,,,,,,,,,,,,,2,9.83285,0.0352552,1135,3,6.03318,0.282041,1517
,,,,,,,,,,,,,3,21.2625,0.00705104,914,3,0.879484,1.22688,1607
,,,,,,,,,,,,,3,19.6923,0.00705104,1216,3,1.94468,0.698052,1607
,,,,,,,,,,,,,3,18.2124,0.00705104,1039,3,4.35479,0.0493572,1056
,,,,,,,,,,,,,3,18.6201,0.0846124,1224,3,2.60114,0.20448,1456
,,,,,,,,,,,,,3,13.187,0.0775614,1247,3,1.77442,0.472419,1451
,,,,,,,,,,,,,3,14.0515,0.40896,1334,3,6.84445,0.112817,1275
,,,,,,,,,,,,,3,12.3366,0.162174,1413,3,2.28394,0.155123,1157
,,,,,,,,,,,,,3,12.4005,0.169225,1250,3,4.37047,0.430113,1415
,,,,,,,,,,,,,3,14.8497,0.183327,1359,3,3.38209,0.0846124,1219
,,,,,,,,,,,,,3,13.0587,0.0846124,1476,3,4.48114,0.00705104,1023
,,,,,,,,,,,,,3,5.08467,0.0916635,1206,3,6.34264,0.0352552,1209
,,,,,,,,,,,,,3,6.33719,0.0634593,1400,3,3.5234,0.0141021,1071
,,,,,,,,,,,,,3,12.1582,0.0423062,1229,3,2.60085,0.296143,1297
,,,,,,,,,,,,,3,16.9661,0.0564083,1065,3,3.53632,3.34924,1933
,,,,,,,,,,,,,3,11.3787,0.00705104,1076,3,3.45469,7.24141,2150
,,,,,,,,,,,,,3,9.87815,0.0493572,1163,3,5.90887,5.40109,2244
,,,,,,,,,,,,,3,1.66923,0.0846124,1174,3,6.21933,0.155123,1364
,,,,,,,,,,,,,3,9.56139,0.0423062,1241,3,4.84641,4.57612,2176
,,,,,,,,,,,,,3,4.75826,0.0141021,1198,3,6.30585,0.289092,1307
,,,,,,,,,,,,,3,12.5769,0.126919,1308,3,7.50101,0.472419,1606
,,,,,,,,,,,,,3,2.05484,0.00705104,888,3,5.34485,0.211531,1488
,,,,,,,,,,,,,3,5.13542,0.00705104,892,3,8.09983,0.00705104,975
,,,,,,,,,,,,,3,1.54902,0.423062,1489,3,4.63058,7.52345,2397
,,,,,,,,,,,,,3,2.28668,0.00705104,965,3,5.53125,0.0211531,1127
,,,,,,,,,,,,,3,14.9418,0.0987145,1195,3,7.0237,0.183327,1360
,,,,,,,,,,,,,3,1.37611,0.0352552,1095,3,3.23121,0.0141021,1092
,,,,,,,,,,,,,3,16.314,0.00705104,1070,3,4.01943,1.18457,1797
,,,,,,,,,,,,,3,16.8853,0.00705104,1037,3,6.37191,3.44091,2380
,,,,,,,,,,,,,3,9.56034,0.0916635,1263,3,5.46068,0.0423062,996
,,,,,,,,,,,,,3,7.46718,0.0987145,1283,3,7.71116,1.0365,1696
,,,,,,,,,,,,,3,7.23313,0.119868,1491,3,9.05693,1.13522,2281
,,,,,,,,,,,,,3,6.1817,0.00705104,1131,3,8.66665,0.0987145,1314
,,,,,,,,,,,,,3,17.181,0.0423062,1332,4,5.81541,0.13397,1054
,,,,,,,,,,,,,3,10.7653,0.0634593,1301,4,5.60334,0.126919,1135
,,,,,,,,,,,,,3,8.00348,0.0211531,973,4,5.20789,0.126919,1091
,,,,,,,,,,,,,3,12.8874,0.0141021,1066,4,4.46405,0.648695,1545
,,,,,,,,,,,,,3,15.449,0.00705104,873,4,6.48103,2.00249,2334
,,,,,,,,,,,,,3,3.64608,0.0141021,1236,4,5.33779,0.0493572,1137
,,,,,,,,,,,,,3,6.58282,0.00705104,958,4,6.20417,0.00705104,1009
,,,,,,,,,,,,,3,9.64924,0.0423062,1055,4,5.9584,0.00705104,1240
,,,,,,,,,,,,,3,3.19623,0.0987145,1275,4,5.46778,0.0211531,1053
,,,,,,,,,,,,,3,12.612,0.317297,1485,4,5.18154,3.78641,1893
,,,,,,,,,,,,,3,11.9729,0.176276,1381,4,7.33696,0.0352552,1079
,,,,,,,,,,,,,3,9.36671,0.197429,1271,4,5.92528,0.00705104,1016
,,,,,,,,,,,,,3,4.3769,0.0564083,999,5,4.27784,0.444215,1564
,,,,,,,,,,,,,3,11.9339,0.00705104,1157,5,4.14726,0.0564083,1105
,,,,,,,,,,,,,3,10.8453,0.00705104,1102,5,2.03705,0.00705104,947
,,,,,,,,,,,,,3,12.3444,0.00705104,923,5,3.50159,0.331399,1304
,,,,,,,,,,,,,3,11.9355,0.0564083,1176,5,5.6944,4.61138,1955
,,,,,,,,,,,,,3,5.85268,0.00705104,888,5,4.77326,0.0775614,1192
,,,,,,,,,,,,,3,5.31066,0.141021,1313,5,3.95719,1.78391,1466
,,,,,,,,,,,,,3,5.90879,0.0352552,1168,5,5.29151,0.00705104,912
,,,,,,,,,,,,,3,9.47361,0.00705104,933,5,4.57277,0.0423062,1027
,,,,,,,,,,,,,3,8.19515,0.00705104,1138,5,4.42726,0.0846124,1195
,,,,,,,,,,,,,3,8.4008,0.13397,1355,5,2.83427,0.0705104,1122
,,,,,,,,,,,,,3,7.89906,0.00705104,922,5,8.58184,0.0916635,1025
,,,,,,,,,,,,,3,12.9827,0.00705104,1109,5,6.57874,2.43966,2881
,,,,,,,,,,,,,3,18.523,0.00705104,1307,5,5.41495,1.26919,2235
,,,,,,,,,,,,,3,12.1543,0.0846124,1218,5,5.64144,0.54293,1802
,,,,,,,,,,,,,3,14.6116,0.155123,1234,5,5.70327,2.22108,2118
,,,,,,,,,,,,,3,10.792,0.126919,1191,5,3.67025,0.514726,1851
,,,,,,,,,,,,,3,7.31119,0.0775614,1194,5,5.06551,0.00705104,925
,,,,,,,,,,,,,3,12.3787,0.00705104,939,5,6.11625,0.0493572,1035
,,,,,,,,,,,,,3,10.7325,0.00705104,1040,5,2.8558,0.0282041,1058
,,,,,,,,,,,,,3,8.35523,0.148072,1280,5,8.62426,0.141021,1162
,,,,,,,,,,,,,3,12.1179,0.0141021,1119,5,4.64997,0.0352552,1006
,,,,,,,,,,,,,3,7.23733,0.00705104,1113,5,4.20364,0.994196,1874
,,,,,,,,,,,,,3,9.72173,0.00705104,1023,5,3.16554,4.33639,2379
,,,,,,,,,,,,,3,8.88436,0.00705104,913,5,5.03543,0.0211531,1139
,,,,,,,,,,,,,3,9.21732,0.352552,1419,5,4.90905,0.0282041,1127
,,,,,,,,,,,,,3,9.56205,0.317297,1572,5,8.29515,0.0493572,1128
,,,,,,,,,,,,,3,9.29176,0.0423062,1190,5,8.92966,0.0141021,908
,,,,,,,,,,,,,3,17.6963,0.00705104,1037,6,5.31427,12.9951,3164
,,,,,,,,,,,,,3,14.7982,2.50312,2172,6,6.53369,0.0846124,1147
,,,,,,,,,,,,,3,18.4734,0.0634593,1052,6,3.27798,0.401909,1201
,,,,,,,,,,,,,3,17.3188,0.416011,1593,6,2.00282,10.499,2403
,,,,,,,,,,,,,3,15.1548,0.0846124,1198,6,5.60741,0.507675,1611
,,,,,,,,,,,,,3,17.0368,0.761512,1784,6,4.18453,0.0916635,1128
,,,,,,,,,,,,,3,13.842,0.0141021,1056,6,4.53455,0.197429,1456
,,,,,,,,,,,,,4,20.4267,0.0987145,1881,6,0.680645,0.00705104,966
,,,,,,,,,,,,,4,10.4327,0.00705104,931,6,4.34102,0.00705104,909
,,,,,,,,,,,,,4,5.95838,0.40896,2180,6,6.01097,0.0775614,1149
,,,,,,,,,,,,,4,3.20678,0.00705104,972,6,6.33089,0.585236,1407
,,,,,,,,,,,,,4,6.58228,0.119868,1206,6,4.73947,0.0493572,1338
,,,,,,,,,,,,,5,24.595,0.0211531,1247,6,3.6959,0.310246,1853
,,,,,,,,,,,,,5,15.3506,0.00705104,971,6,5.84538,0.13397,1230
,,,,,,,,,,,,,5,15.7973,0.00705104,977,6,4.86485,0.0634593,1190
,,,,,,,,,,,,,5,14.8817,0.0282041,1016,6,2.5338,0.00705104,881
,,,,,,,,,,,,,5,21.3525,0.0846124,1311,6,1.41333,0.0141021,1036
,,,,,,,,,,,,,5,20.9903,0.0282041,950,6,5.61506,0.352552,1465
,,,,,,,,,,,,,5,13.8786,0.00705104,992,6,4.93865,0.366654,1337
,,,,,,,,,,,,,5,19.3361,0.00705104,1188,6,4.44741,0.0211531,1019
,,,,,,,,,,,,,5,17.4821,0.00705104,1005,6,3.57606,0.0564083,1055
,,,,,,,,,,,,,5,15.9481,0.00705104,1029,6,6.19154,0.183327,1366
,,,,,,,,,,,,,5,13.092,0.00705104,910,6,4.62621,1.29034,1575
,,,,,,,,,,,,,5,12.777,0.00705104,964,6,3.05729,0.641644,1706
,,,,,,,,,,,,,5,14.8868,0.0564083,1121,6,5.2633,1.81917,2332
,,,,,,,,,,,,,5,15.4467,0.00705104,1031,6,5.11671,0.00705104,1116
,,,,,,,,,,,,,5,9.87247,0.0141021,993,6,2.56205,3.92038,2088
,,,,,,,,,,,,,5,20.0572,0.0493572,1222,6,4.47723,1.29739,2088
,,,,,,,,,,,,,5,14.6054,0.0564083,1028,6,2.90193,0.881379,2360
,,,,,,,,,,,,,5,5.77661,0.0141021,980,6,6.08125,1.17047,1854
,,,,,,,,,,,,,5,14.3309,0.00705104,1092,6,2.13806,0.0493572,1050
,,,,,,,,,,,,,5,14.9257,0.00705104,1030,6,5.48191,0.507675,1443
,,,,,,,,,,,,,5,12.2673,0.105766,1347,6,5.63001,0.641644,1335
,,,,,,,,,,,,,5,10.402,0.0352552,1248,6,3.418,0.944839,1610
,,,,,,,,,,,,,5,3.90385,0.394858,1570,6,3.62546,0.218582,1700
,,,,,,,,,,,,,5,2.76889,0.00705104,1087,6,1.89843,0.0564083,1125
,,,,,,,,,,,,,5,6.32269,0.0352552,1233,6,4.33542,0.00705104,944
,,,,,,,,,,,,,5,6.95749,0.0352552,1149,6,1.01379,0.33845,1312
,,,,,,,,,,,,,5,2.45423,0.0211531,1198,6,1.45636,0.141021,1176
,,,,,,,,,,,,,5,4.78282,0.0564083,1182,6,1.57227,0.571134,1530
,,,,,,,,,,,,,5,14.054,0.0846124,1198,6,7.30867,0.0141021,1015
,,,,,,,,,,,,,5,12.3512,0.0493572,1252,6,1.98593,0.00705104,918
,,,,,,,,,,,,,5,14.7038,0.0564083,1137,6,2.91018,0.0211531,1188
,,,,,,,,,,,,,5,10.3163,0.0423062,1206,6,5.83008,0.0211531,1115
,,,,,,,,,,,,,5,11.7997,0.0282041,1349,6,4.9377,0.789716,1917
,,,,,,,,,,,,,5,10.118,0.535879,1443,6,5.12974,0.0564083,1221
,,,,,,,,,,,,,5,10.4244,0.0634593,1135,7,6.84718,0.169225,1347
,,,,,,,,,,,,,5,14.3418,0.239735,1381,7,7.60365,0.324348,1376
,,,,,,,,,,,,,5,6.99211,0.197429,1423,7,8.55443,0.0775614,1244
,,,,,,,,,,,,,5,7.4483,0.606389,1476,7,5.70131,0.282041,1460
,,,,,,,,,,,,,5,8.16388,0.0141021,1126,7,4.14177,0.00705104,1175
,,,,,,,,,,,,,5,7.06607,0.0282041,1231,7,4.52302,0.00705104,1023
,,,,,,,,,,,,,5,8.63314,0.0141021,892,7,5.97343,0.0141021,985
,,,,,,,,,,,,,5,12.3178,0.0423062,1082,7,5.12567,0.00705104,993
,,,,,,,,,,,,,5,12.13,0.0423062,1045,7,4.70849,1.3538,1878
,,,,,,,,,,,,,5,21.5801,0.0493572,1231,7,4.71643,0.310246,1457
,,,,,,,,,,,,,6,20.8078,0.00705104,1001,7,4.98912,0.00705104,865
,,,,,,,,,,,,,6,17.4844,0.0211531,958,7,5.02248,0.00705104,1070
,,,,,,,,,,,,,6,13.6933,0.33845,1474,7,4.93871,0.0634593,1154
,,,,,,,,,,,,,6,13.0207,0.119868,1268,7,7.56899,0.0493572,1008
,,,,,,,,,,,,,6,10.9079,0.00705104,903,8,6.68139,0.126919,1147
,,,,,,,,,,,,,6,11.9548,0.282041,1809,8,5.11264,0.0634593,1148
,,,,,,,,,,,,,6,3.75835,0.0141021,921,8,5.75037,0.0282041,1029
,,,,,,,,,,,,,6,9.79476,0.0352552,1230,8,9.9207,0.0705104,1074
,,,,,,,,,,,,,6,3.7599,0.267939,1753,8,6.32281,0.0775614,1151
,,,,,,,,,,,,,6,9.04785,0.0141021,995,8,8.86244,0.0141021,1035
,,,,,,,,,,,,,6,7.69958,0.0564083,1057,8,10.1258,0.183327,1329
,,,,,,,,,,,,,6,6.95598,0.0564083,1376,8,2.47314,0.331399,1603
,,,,,,,,,,,,,6,4.92787,0.303195,2701,8,1.31917,0.0705104,1253
,,,,,,,,,,,,,6,7.87771,0.00705104,918,8,4.51837,0.535879,2374
,,,,,,,,,,,,,6,8.89107,0.0423062,1193,8,2.66824,1.19868,1708
,,,,,,,,,,,,,6,5.79434,0.0987145,1109,8,1.74745,0.606389,1515
,,,,,,,,,,,,,6,15.7062,0.00705104,928,8,3.78103,0.190378,1312
,,,,,,,,,,,,,6,7.44245,0.0564083,1248,8,4.12646,0.754461,1582
,,,,,,,,,,,,,6,10.2791,0.126919,1225,8,2.36683,1.90378,1810
,,,,,,,,,,,,,6,5.94275,0.0423062,1198,8,7.17694,0.267939,1420
,,,,,,,,,,,,,6,9.37307,0.126919,1226,8,5.25712,0.0846124,1368
,,,,,,,,,,,,,6,4.9133,0.0282041,1108,8,8.34858,0.176276,1242
,,,,,,,,,,,,,6,6.64374,0.0423062,1165,8,6.98347,0.40896,1373
,,,,,,,,,,,,,6,8.74473,0.331399,1364,8,2.00021,0.0705104,1014
