Filename,SegCellCount,NucleiCount,CellID,SumGolATG9,totATG9A,PearsonCoeff,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2,MajorAxisLength,MinorAxisLength,nCell,NucDis,pCell,nonGolATG9Dis,nonGolATG9Vol,nonGolATG9MaxInt,gCell,GolATG9Dis,GolATG9Vol,GolATG9MaxInt
,,,,,,,,,,,,,,,,1,5.74331,0.0634593,1128,,,,
,,,,,,,,,,,,,,,,1,9.07387,0.0352552,1303,,,,
,,,,,,,,,,,,,,,,1,9.28465,0.190378,1487,,,,
,,,,,,,,,,,,,,,,1,9.08104,0.00705104,1050,,,,
,,,,,,,,,,,,,,,,1,8.31932,1.88968,2256,,,,
,,,,,,,,,,,,,,,,1,19.5642,0.0141021,1309,,,,
,,,,,,,,,,,,,,,,1,6.01376,0.0141021,1184,,,,
,,,,,,,,,,,,,,,,1,14.8224,0.246786,1871,,,,
,,,,,,,,,,,,,,,,1,10.3816,0.0564083,935,,,,
,,,,,,,,,,,,,,,,1,11.284,0.641644,1820,,,,
,,,,,,,,,,,,,,,,1,16.7536,0.0493572,1191,,,,
,,,,,,,,,,,,,,,,1,13.7778,0.324348,1728,,,,
,,,,,,,,,,,,,,,,1,14.2871,0.0211531,1112,,,,
,,,,,,,,,,,,,,,,1,21.5104,0.246786,1528,,,,
,,,,,,,,,,,,,,,,1,9.15921,0.162174,1372,,,,
,,,,,,,,,,,,,,,,1,19.8631,0.126919,1600,,,,
,,,,,,,,,,,,,,,,1,12.1786,0.0282041,1137,,,,
,,,,,,,,,,,,,,,,1,23.9059,0.00705104,890,,,,
,,,,,,,,,,,,,,,,1,16.3188,1.00125,1974,,,,
,,,,,,,,,,,,,,,,1,16.2823,0.00705104,1057,,,,
,,,,,,,,,,,,,,,,1,18.7138,0.712155,1986,,,,
,,,,,,,,,,,,,,,,1,13.0004,0.00705104,1122,,,,
,,,,,,,,,,,,,,,,1,18.1709,0.0705104,1444,,,,
,,,,,,,,,,,,,,,,1,13.1899,0.119868,1492,,,,
,,,,,,,,,,,,,,,,1,8.30739,0.0282041,1148,,,,
,,,,,,,,,,,,,,,,1,11.7703,0.317297,1964,,,,
,,,,,,,,,,,,,,,,1,10.4259,0.0141021,1163,,,,
,,,,,,,,,,,,,,,,1,14.5006,0.0634593,1039,,,,
,,,,,,,,,,,,,,,,1,13.1931,0.155123,1477,,,,
,,,,,,,,,,,,,,,,1,13.5545,0.13397,1899,,,,
,,,,,,,,,,,,,,,,1,6.92286,2.15762,3305,,,,
,,,,,,,,,,,,,,,,1,10.3156,0.40896,1911,,,,
,,,,,,,,,,,,,,,,1,13.6565,0.324348,2059,,,,
,,,,,,,,,,,,,,,,1,3.58049,0.267939,2293,,,,
,,,,,,,,,,,,,,,,1,10.9085,0.0564083,1493,,,,
,,,,,,,,,,,,,,,,1,5.62418,0.0352552,1267,,,,
,,,,,,,,,,,,,,,,1,7.99611,0.00705104,1125,,,,
,,,,,,,,,,,,,,,,1,4.82809,0.00705104,916,,,,
,,,,,,,,,,,,,,,,1,3.81314,0.0634593,1496,,,,
,,,,,,,,,,,,,,,,1,5.07634,0.0564083,1111,,,,
,,,,,,,,,,,,,,,,1,11.1937,0.40896,1547,,,,
,,,,,,,,,,,,,,,,1,4.00082,0.00705104,889,,,,
,,,,,,,,,,,,,,,,1,5.1577,0.0282041,1339,,,,
,,,,,,,,,,,,,,,,1,4.45211,0.310246,2444,,,,
,,,,,,,,,,,,,,,,1,7.3352,0.155123,1609,,,,
,,,,,,,,,,,,,,,,1,8.08982,0.0564083,1218,,,,
,,,,,,,,,,,,,,,,1,3.45839,0.148072,1997,,,,
,,,,,,,,,,,,,,,,1,6.35218,0.13397,1666,,,,
,,,,,,,,,,,,,,,,1,5.84617,0.458317,1967,,,,
,,,,,,,,,,,,,,,,1,5.19773,0.190378,1797,,,,
,,,,,,,,,,,,,,,,1,5.54304,0.803818,2688,,,,
,,,,,,,,,,,,,,,,1,3.37536,0.155123,1412,,,,
,,,,,,,,,,,,,,,,1,20.1968,0.0634593,1282,,,,
,,,,,,,,,,,,,,,,1,23.5611,0.0493572,1365,,,,
,,,,,,,,,,,,,,,,1,17.2476,0.00705104,1082,,,,
,,,,,,,,,,,,,,,,1,12.5608,0.514726,2682,,,,
,,,,,,,,,,,,,,,,1,17.0015,0.874328,2296,,,,
,,,,,,,,,,,,,,,,1,7.80287,0.0705104,1190,,,,
,,,,,,,,,,,,,,,,1,21.2046,0.126919,1609,,,,
,,,,,,,,,,,,,,,,1,15.4367,0.366654,2253,,,,
,,,,,,,,,,,,,,,,1,16.7703,0.183327,1566,,,,
,,,,,,,,,,,,,,,,1,20.0765,0.0141021,1120,,,,
,,,,,,,,,,,,,,,,1,16.6505,0.0775614,1098,,,,
,,,,,,,,,,,,,,,,1,3.4919,0.0705104,1408,,,,
,,,,,,,,,,,,,,,,1,12.0974,0.0775614,1248,,,,
,,,,,,,,,,,,,,,,1,12.8146,0.0141021,1167,,,,
,,,,,,,,,,,,,,,,1,12.6637,0.0141021,915,,,,
,,,,,,,,,,,,,,,,1,10.6754,0.0141021,893,,,,
,,,,,,,,,,,,,,,,1,1.49773,0.662797,2197,,,,
,,,,,,,,,,,,,,,,1,4.53553,0.00705104,1119,,,,
,,,,,,,,,,,,,,,,1,3.43034,0.239735,1709,,,,
,,,,,,,,,,,,,,,,1,4.76084,0.218582,1949,,,,
,,,,,,,,,,,,,,,,1,4.93298,0.0423062,1221,,,,
,,,,,,,,,,,,,,,,1,5.57206,0.740359,2694,,,,
,,,,,,,,,,,,,,,,1,2.43678,0.169225,1732,,,,
,,,,,,,,,,,,,,,,1,7.14478,1.24803,3101,,,,
,,,,,,,,,,,,,,,,1,4.71679,0.0211531,1126,,,,
,,,,,,,,,,,,,,,,1,5.83399,0.500623,2121,,,,
,,,,,,,,,,,,,,,,1,7.67328,0.0352552,1209,,,,
,,,,,,,,,,,,,,,,1,5.62443,0.0282041,1217,,,,
,,,,,,,,,,,,,,,,1,10.0325,0.0141021,1043,,,,
,,,,,,,,,,,,,,,,1,22.5796,0.155123,1411,,,,
,,,,,,,,,,,,,,,,1,22.5094,0.0141021,1341,,,,
,,,,,,,,,,,,,,,,1,22.8007,0.0141021,1045,,,,
,,,,,,,,,,,,,,,,1,24.084,3.22232,3543,,,,
,,,,,,,,,,,,,,,,1,12.3661,0.394858,2010,,,,
,,,,,,,,,,,,,,,,1,9.96411,0.0564083,1216,,,,
,,,,,,,,,,,,,,,,1,12.6268,0.148072,1174,,,,
,,,,,,,,,,,,,,,,1,19.2556,0.119868,1517,,,,
,,,,,,,,,,,,,,,,1,17.0992,0.0775614,1461,,,,
,,,,,,,,,,,,,,,,1,8.72027,1.92493,3313,,,,
,,,,,,,,,,,,,,,,1,12.2405,0.141021,1750,,,,
,,,,,,,,,,,,,,,,1,9.40253,1.08586,3313,,,,
,,,,,,,,,,,,,,,,1,6.56702,0.232684,1634,,,,
,,,,,,,,,,,,,,,,1,12.8542,0.0141021,1170,,,,
,,,,,,,,,,,,,,,,1,11.9799,0.994196,2348,,,,
,,,,,,,,,,,,,,,,1,9.6918,0.169225,1300,,,,
,,,,,,,,,,,,,,,,1,16.8428,0.00705104,875,,,,
,,,,,,,,,,,,,,,,1,11.8101,0.00705104,1023,,,,
,,,,,,,,,,,,,,,,1,16.4766,0.0211531,1074,,,,
,,,,,,,,,,,,,,,,1,5.80372,0.119868,1279,,,,
,,,,,,,,,,,,,,,,1,13.4933,5.16841,3127,,,,
,,,,,,,,,,,,,,,,1,9.60232,0.0846124,1264,,,,
,,,,,,,,,,,,,,,,1,10.6668,0.190378,1847,,,,
,,,,,,,,,,,,,,,,1,6.57424,0.00705104,956,,,,
,,,,,,,,,,,,,,,,1,7.41287,0.0423062,1014,,,,
,,,,,,,,,,,,,,,,1,9.8189,0.00705104,1180,,,,
,,,,,,,,,,,,,,,,1,10.2095,0.0705104,1217,,,,
,,,,,,,,,,,,,,,,1,5.26657,0.162174,1409,,,,
,,,,,,,,,,,,,,,,1,10.0332,0.0634593,1357,,,,
,,,,,,,,,,,,,,,,1,5.48588,0.00705104,934,,,,
,,,,,,,,,,,,,,,,1,7.04151,0.105766,1660,,,,
,,,,,,,,,,,,,,,,1,8.34272,0.183327,1688,,,,
,,,,,,,,,,,,,,,,1,7.59614,0.232684,1545,,,,
,,,,,,,,,,,,,,,,1,14.8382,0.00705104,928,,,,
,,,,,,,,,,,,,,,,1,10.6442,0.0564083,1205,,,,
,,,,,,,,,,,,,,,,1,13.3025,0.0564083,1247,,,,
,,,,,,,,,,,,,,,,1,16.9308,0.105766,1611,,,,
,,,,,,,,,,,,,,,,1,15.2129,0.00705104,940,,,,
,,,,,,,,,,,,,,,,1,13.2445,0.296143,1923,,,,
,,,,,,,,,,,,,,,,1,15.4448,2.22813,2974,,,,
,,,,,,,,,,,,,,,,1,14.5374,0.401909,1464,,,,
,,,,,,,,,,,,,,,,1,18.5561,1.25508,1944,,,,
,,,,,,,,,,,,,,,,1,13.9688,0.458317,1970,,,,
,,,,,,,,,,,,,,,,1,12.315,0.40896,1803,,,,
,,,,,,,,,,,,,,,,1,15.8237,0.47947,2164,,,,
,,,,,,,,,,,,,,,,1,14.6552,0.0423062,1255,,,,
,,,,,,,,,,,,,,,,1,17.3903,0.0141021,1212,,,,
,,,,,,,,,,,,,,,,1,15.4231,0.0211531,1148,,,,
,,,,,,,,,,,,,,,,1,10.3499,0.0141021,1142,,,,
,,,,,,,,,,,,,,,,1,10.9529,0.0493572,1190,,,,
,,,,,,,,,,,,,,,,1,16.4468,1.14227,1986,,,,
,,,,,,,,,,,,,,,,1,17.1149,0.211531,1899,,,,
,,,,,,,,,,,,,,,,1,16.7835,0.00705104,1083,,,,
,,,,,,,,,,,,,,,,1,18.8082,0.289092,2146,,,,
,,,,,,,,,,,,,,,,1,19.8037,0.00705104,1023,,,,
,,,,,,,,,,,,,,,,1,15.6811,0.155123,1705,,,,
,,,,,,,,,,,,,,,,1,19.0165,0.0634593,1320,,,,
,,,,,,,,,,,,,,,,1,21.6707,0.0141021,1247,,,,
,,,,,,,,,,,,,,,,1,30.3676,0.00705104,943,,,,
,,,,,,,,,,,,,,,,1,31.357,0.00705104,987,,,,
,,,,,,,,,,,,,,,,1,30.3364,0.126919,1449,,,,
,,,,,,,,,,,,,,,,1,30.3154,0.0141021,1104,,,,
,,,,,,,,,,,,,,,,1,32.0209,0.00705104,878,,,,
,,,,,,,,,,,,,,,,1,31.3624,0.126919,1743,,,,
,,,,,,,,,,,,,,,,2,27.8884,0.169225,1683,,,,
,,,,,,,,,,,,,,,,2,24.7286,0.937788,1887,,,,
,,,,,,,,,,,,,,,,2,21.755,0.359603,1508,,,,
,,,,,,,,,,,,,,,,2,21.8425,0.0634593,1310,,,,
,,,,,,,,,,,,,,,,2,21.0367,0.155123,1477,,,,
,,,,,,,,,,,,,,,,2,25.6887,1.04355,1941,,,,
,,,,,,,,,,,,,,,,2,22.7395,0.803818,1732,,,,
,,,,,,,,,,,,,,,,2,22.977,0.00705104,880,,,,
,,,,,,,,,,,,,,,,2,19.4144,0.126919,1213,,,,
,,,,,,,,,,,,,,,,2,18.4583,1.24803,2200,,,,
,,,,,,,,,,,,,,,,2,18.5517,0.13397,1403,,,,
,,,,,,,,,,,,,,,,2,18.7931,0.0282041,1176,,,,
,,,,,,,,,,,,,,,,2,18.0934,0.0141021,1281,,,,
,,,,,,,,,,,,,,,,2,16.4967,0.0493572,1492,,,,
,,,,,,,,,,,,,,,,2,17.6905,0.232684,1559,,,,
,,,,,,,,,,,,,,,,2,21.7004,0.126919,1297,,,,
,,,,,,,,,,,,,,,,2,20.5601,0.0423062,1137,,,,
,,,,,,,,,,,,,,,,2,19.326,0.119868,1301,,,,
,,,,,,,,,,,,,,,,2,18.2059,0.112817,1393,,,,
,,,,,,,,,,,,,,,,2,19.4726,0.507675,2034,,,,
,,,,,,,,,,,,,,,,2,19.7352,0.148072,1494,,,,
,,,,,,,,,,,,,,,,2,20.2529,0.0141021,1071,,,,
,,,,,,,,,,,,,,,,2,18.2494,0.0634593,1119,,,,
,,,,,,,,,,,,,,,,2,16.7899,0.0282041,1149,,,,
,,,,,,,,,,,,,,,,2,19.5253,0.225633,1572,,,,
,,,,,,,,,,,,,,,,2,17.6985,0.0282041,1191,,,,
,,,,,,,,,,,,,,,,2,16.8502,0.00705104,1166,,,,
,,,,,,,,,,,,,,,,2,16.9634,0.00705104,932,,,,
,,,,,,,,,,,,,,,,2,21.272,0.00705104,1119,,,,
,,,,,,,,,,,,,,,,2,17.3547,0.0352552,1173,,,,
,,,,,,,,,,,,,,,,2,17.6011,0.00705104,855,,,,
,,,,,,,,,,,,,,,,2,17.1854,0.00705104,863,,,,
,,,,,,,,,,,,,,,,2,20.7093,0.0141021,1020,,,,
,,,,,,,,,,,,,,,,2,19.2901,0.0423062,1258,,,,
,,,,,,,,,,,,,,,,2,17.9732,0.176276,1713,,,,
,,,,,,,,,,,,,,,,2,17.0337,0.126919,1466,,,,
,,,,,,,,,,,,,,,,2,15.376,0.239735,1816,,,,
,,,,,,,,,,,,,,,,2,17.6744,0.698052,3543,,,,
,,,,,,,,,,,,,,,,2,17.6033,1.22688,2195,,,,
,,,,,,,,,,,,,,,,2,22.7681,3.47616,2720,,,,
,,,,,,,,,,,,,,,,2,23.3166,0.27499,1534,,,,
,,,,,,,,,,,,,,,,2,18.0806,0.444215,2426,,,,
,,,,,,,,,,,,,,,,2,17.2611,0.176276,1941,,,,
,,,,,,,,,,,,,,,,2,14.481,0.112817,1617,,,,
,,,,,,,,,,,,,,,,2,14.2206,0.169225,1452,,,,
,,,,,,,,,,,,,,,,2,12.8429,0.0987145,1108,,,,
,,,,,,,,,,,,,,,,2,15.4092,0.0564083,1609,,,,
,,,,,,,,,,,,,,,,2,15.8176,0.0705104,1363,,,,
,,,,,,,,,,,,,,,,2,19.953,0.0141021,1266,,,,
,,,,,,,,,,,,,,,,2,17.0241,0.00705104,1122,,,,
,,,,,,,,,,,,,,,,2,14.0267,0.0564083,1396,,,,
,,,,,,,,,,,,,,,,2,17.5627,0.190378,1398,,,,
,,,,,,,,,,,,,,,,2,19.3789,0.169225,1306,,,,
,,,,,,,,,,,,,,,,2,19.0457,0.0211531,1072,,,,
,,,,,,,,,,,,,,,,2,14.4458,0.141021,1472,,,,
,,,,,,,,,,,,,,,,2,15.6772,0.655746,3519,,,,
,,,,,,,,,,,,,,,,2,17.3308,0.126919,1336,,,,
,,,,,,,,,,,,,,,,2,14.2694,0.303195,1641,,,,
,,,,,,,,,,,,,,,,2,16.4769,0.0564083,1115,,,,
,,,,,,,,,,,,,,,,2,13.9641,0.00705104,1372,,,,
,,,,,,,,,,,,,,,,2,11.2219,0.105766,1416,,,,
,,,,,,,,,,,,,,,,2,10.6143,0.0352552,1301,,,,
,,,,,,,,,,,,,,,,2,21.6419,0.141021,1620,,,,
,,,,,,,,,,,,,,,,2,7.79054,0.225633,1955,,,,
,,,,,,,,,,,,,,,,2,12.541,0.0564083,2011,,,,
,,,,,,,,,,,,,,,,2,21.3266,0.352552,1909,,,,
,,,,,,,,,,,,,,,,2,19.6085,0.0916635,1311,,,,
,,,,,,,,,,,,,,,,2,19.5588,0.112817,1480,,,,
,,,,,,,,,,,,,,,,2,20.5803,0.0916635,1308,,,,
,,,,,,,,,,,,,,,,2,10.0417,0.0141021,1030,,,,
,,,,,,,,,,,,,,,,2,10.6276,0.803818,2705,,,,
,,,,,,,,,,,,,,,,2,7.78916,0.0775614,1250,,,,
,,,,,,,,,,,,,,,,2,22.8037,0.54293,1675,,,,
,,,,,,,,,,,,,,,,2,24.7245,0.00705104,1147,,,,
,,,,,,,,,,,,,,,,2,16.4334,3.22232,3542,,,,
,,,,,,,,,,,,,,,,2,18.2145,0.00705104,1060,,,,
,,,,,,,,,,,,,,,,2,20.5705,0.0141021,941,,,,
,,,,,,,,,,,,,,,,2,12.4812,0.0634593,1311,,,,
,,,,,,,,,,,,,,,,2,11.8047,0.0211531,922,,,,
,,,,,,,,,,,,,,,,2,11.7721,0.105766,1259,,,,
,,,,,,,,,,,,,,,,2,12.5647,0.112817,1366,,,,
,,,,,,,,,,,,,,,,2,11.9276,0.00705104,1012,,,,
,,,,,,,,,,,,,,,,2,20.4171,0.105766,1411,,,,
,,,,,,,,,,,,,,,,2,12.6456,0.0493572,1050,,,,
,,,,,,,,,,,,,,,,2,22.3586,0.0282041,1046,,,,
,,,,,,,,,,,,,,,,2,7.92435,0.0775614,1349,,,,
,,,,,,,,,,,,,,,,2,10.0088,0.0916635,1376,,,,
,,,,,,,,,,,,,,,,2,7.02152,0.0141021,908,,,,
,,,,,,,,,,,,,,,,2,14.7121,0.0634593,1138,,,,
,,,,,,,,,,,,,,,,2,7.68201,0.00705104,981,,,,
,,,,,,,,,,,,,,,,2,6.90933,0.0282041,1193,,,,
,,,,,,,,,,,,,,,,2,6.60544,0.20448,1524,,,,
,,,,,,,,,,,,,,,,2,10.6203,0.00705104,1221,,,,
,,,,,,,,,,,,,,,,2,10.8409,0.126919,1579,,,,
,,,,,,,,,,,,,,,,2,8.57452,0.00705104,1009,,,,
,,,,,,,,,,,,,,,,2,8.98695,0.373705,1955,,,,
,,,,,,,,,,,,,,,,2,10.3999,0.00705104,1016,,,,
,,,,,,,,,,,,,,,,2,24.4982,0.0564083,1184,,,,
,,,,,,,,,,,,,,,,2,17.0561,0.0211531,1280,,,,
,,,,,,,,,,,,,,,,2,22.7196,0.0493572,1313,,,,
,,,,,,,,,,,,,,,,2,10.7765,0.0705104,1204,,,,
,,,,,,,,,,,,,,,,2,21.6236,0.162174,1412,,,,
,,,,,,,,,,,,,,,,2,24.5455,0.0141021,975,,,,
,,,,,,,,,,,,,,,,2,8.37994,0.0352552,1241,,,,
,,,,,,,,,,,,,,,,2,19.9718,0.0775614,1461,,,,
,,,,,,,,,,,,,,,,2,22.3631,1.12817,2561,,,,
,,,,,,,,,,,,,,,,2,24.1307,1.40316,2916,,,,
,,,,,,,,,,,,,,,,2,5.16392,1.43841,2421,,,,
,,,,,,,,,,,,,,,,2,17.77,0.803818,1809,,,,
,,,,,,,,,,,,,,,,2,20.4373,0.225633,1453,,,,
,,,,,,,,,,,,,,,,2,16.4993,0.514726,1758,,,,
,,,,,,,,,,,,,,,,2,18.2935,1.93198,2835,,,,
,,,,,,,,,,,,,,,,2,14.1328,4.42805,3543,,,,
,,,,,,,,,,,,,,,,2,16.9362,0.303195,2388,,,,
,,,,,,,,,,,,,,,,2,4.24269,0.465368,1879,,,,
,,,,,,,,,,,,,,,,2,8.51037,0.0423062,1118,,,,
,,,,,,,,,,,,,,,,2,9.63488,0.0564083,1454,,,,
,,,,,,,,,,,,,,,,2,20.5454,0.260888,1675,,,,
,,,,,,,,,,,,,,,,2,16.0698,0.260888,1558,,,,
,,,,,,,,,,,,,,,,2,8.12365,0.0634593,1183,,,,
,,,,,,,,,,,,,,,,2,17.9388,0.0916635,1525,,,,
,,,,,,,,,,,,,,,,2,11.6176,0.68395,2680,,,,
,,,,,,,,,,,,,,,,2,10.8048,0.282041,1634,,,,
,,,,,,,,,,,,,,,,2,18.0939,0.0141021,1193,,,,
,,,,,,,,,,,,,,,,2,8.33362,0.719206,2072,,,,
,,,,,,,,,,,,,,,,2,18.1509,0.141021,1276,,,,
,,,,,,,,,,,,,,,,2,7.74424,0.74741,2840,,,,
,,,,,,,,,,,,,,,,2,8.68232,0.183327,1653,,,,
,,,,,,,,,,,,,,,,2,9.18217,0.112817,1223,,,,
,,,,,,,,,,,,,,,,2,7.71263,0.218582,1752,,,,
,,,,,,,,,,,,,,,,2,4.0122,0.225633,1743,,,,
,,,,,,,,,,,,,,,,2,4.7525,0.105766,1210,,,,
,,,,,,,,,,,,,,,,2,5.0941,0.310246,1775,,,,
,,,,,,,,,,,,,,,,2,2.71857,0.169225,1672,,,,
,,,,,,,,,,,,,,,,2,6.21904,0.0141021,1228,,,,
,,,,,,,,,,,,,,,,2,9.52317,0.0211531,958,,,,
,,,,,,,,,,,,,,,,2,21.804,0.387807,2469,,,,
,,,,,,,,,,,,,,,,2,5.24503,0.0564083,1057,,,,
,,,,,,,,,,,,,,,,2,9.96518,0.183327,1341,,,,
,,,,,,,,,,,,,,,,2,20.7097,0.0775614,1502,,,,
,,,,,,,,,,,,,,,,2,22.8751,0.0705104,1190,,,,
,,,,,,,,,,,,,,,,2,6.26888,0.232684,1735,,,,
,,,,,,,,,,,,,,,,2,13.1379,3.68064,2469,,,,
,,,,,,,,,,,,,,,,2,18.7942,0.0846124,1606,,,,
