Filename,SegCellCount,NucleiCount,CellID,SumGolATG9,totATG9A,PearsonCoeff,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2,MajorAxisLength,MinorAxisLength,nCell,NucDis,pCell,nonGolATG9Dis,nonGolATG9Vol,nonGolATG9MaxInt,gCell,GolATG9Dis,GolATG9Vol,GolATG9MaxInt
,,,,,,,,,,,,,,,,1,14.4536,0.00705104,874,,,,
,,,,,,,,,,,,,,,,1,15.2325,0.260888,1458,,,,
,,,,,,,,,,,,,,,,1,15.6712,0.0916635,1400,,,,
,,,,,,,,,,,,,,,,1,14.6715,0.0141021,1074,,,,
,,,,,,,,,,,,,,,,1,7.14856,0.719206,1843,,,,
,,,,,,,,,,,,,,,,1,13.2187,0.225633,1329,,,,
,,,,,,,,,,,,,,,,1,14.8097,0.148072,2287,,,,
,,,,,,,,,,,,,,,,1,10.4436,0.0282041,1087,,,,
,,,,,,,,,,,,,,,,1,11.8095,0.0211531,1051,,,,
,,,,,,,,,,,,,,,,1,11.0312,0.105766,1266,,,,
,,,,,,,,,,,,,,,,1,4.81499,0.0141021,1360,,,,
,,,,,,,,,,,,,,,,1,9.73266,0.0493572,1350,,,,
,,,,,,,,,,,,,,,,1,9.60122,0.00705104,1002,,,,
,,,,,,,,,,,,,,,,1,8.42391,0.00705104,1044,,,,
,,,,,,,,,,,,,,,,1,8.16096,0.0987145,1332,,,,
,,,,,,,,,,,,,,,,1,6.11759,0.0211531,996,,,,
,,,,,,,,,,,,,,,,1,5.01497,0.310246,1816,,,,
,,,,,,,,,,,,,,,,1,4.09849,0.0423062,1222,,,,
,,,,,,,,,,,,,,,,1,15.7591,0.0423062,1337,,,,
,,,,,,,,,,,,,,,,1,3.20151,0.267939,1675,,,,
,,,,,,,,,,,,,,,,1,11.7154,0.211531,1657,,,,
,,,,,,,,,,,,,,,,1,8.9607,0.00705104,1253,,,,
,,,,,,,,,,,,,,,,1,12.9924,0.0634593,1170,,,,
,,,,,,,,,,,,,,,,1,22.0225,0.155123,1584,,,,
,,,,,,,,,,,,,,,,1,17.4745,0.0141021,1208,,,,
,,,,,,,,,,,,,,,,1,7.11635,0.00705104,854,,,,
,,,,,,,,,,,,,,,,1,10.1996,0.0211531,1173,,,,
,,,,,,,,,,,,,,,,1,14.382,0.260888,1840,,,,
,,,,,,,,,,,,,,,,1,20.1731,0.0916635,1315,,,,
,,,,,,,,,,,,,,,,1,17.2482,0.0282041,1464,,,,
,,,,,,,,,,,,,,,,1,8.81646,0.0352552,1026,,,,
,,,,,,,,,,,,,,,,1,7.08297,0.486521,2432,,,,
,,,,,,,,,,,,,,,,1,17.9944,0.310246,1719,,,,
,,,,,,,,,,,,,,,,1,18.3284,2.26338,3441,,,,
,,,,,,,,,,,,,,,,1,7.29884,0.0775614,1514,,,,
,,,,,,,,,,,,,,,,1,18.6029,1.08586,2132,,,,
,,,,,,,,,,,,,,,,1,20.3882,0.874328,1602,,,,
,,,,,,,,,,,,,,,,1,17.305,0.0141021,1136,,,,
,,,,,,,,,,,,,,,,1,17.0292,0.197429,1774,,,,
,,,,,,,,,,,,,,,,1,9.50565,0.451266,1705,,,,
,,,,,,,,,,,,,,,,1,16.6845,0.0705104,1326,,,,
,,,,,,,,,,,,,,,,1,0.341605,1.51597,2037,,,,
,,,,,,,,,,,,,,,,1,1.55182,0.606389,2337,,,,
,,,,,,,,,,,,,,,,1,12.8436,0.352552,1780,,,,
,,,,,,,,,,,,,,,,1,9.93278,1.72045,2630,,,,
,,,,,,,,,,,,,,,,1,9.73517,0.331399,1648,,,,
,,,,,,,,,,,,,,,,1,2.99827,0.0916635,1582,,,,
,,,,,,,,,,,,,,,,1,1.22025,0.61344,1669,,,,
,,,,,,,,,,,,,,,,1,10.6198,0.232684,1545,,,,
,,,,,,,,,,,,,,,,1,1.65253,1.86852,2768,,,,
,,,,,,,,,,,,,,,,1,9.98013,0.0916635,1343,,,,
,,,,,,,,,,,,,,,,1,6.16502,1.09996,1777,,,,
,,,,,,,,,,,,,,,,1,2.36327,1.02945,1733,,,,
,,,,,,,,,,,,,,,,1,2.83669,0.324348,1878,,,,
,,,,,,,,,,,,,,,,1,1.1601,0.162174,1920,,,,
,,,,,,,,,,,,,,,,1,5.39899,0.0141021,985,,,,
,,,,,,,,,,,,,,,,1,4.29097,0.430113,2621,,,,
,,,,,,,,,,,,,,,,1,12.5996,0.169225,1366,,,,
,,,,,,,,,,,,,,,,1,6.74694,0.726257,1713,,,,
,,,,,,,,,,,,,,,,1,4.75603,0.0564083,1358,,,,
,,,,,,,,,,,,,,,,1,6.89548,0.359603,1630,,,,
,,,,,,,,,,,,,,,,1,5.87993,0.740359,1865,,,,
,,,,,,,,,,,,,,,,1,15.6658,0.0987145,1389,,,,
,,,,,,,,,,,,,,,,1,22.9131,0.0564083,1033,,,,
,,,,,,,,,,,,,,,,1,21.6971,0.141021,1313,,,,
,,,,,,,,,,,,,,,,1,16.1744,0.0141021,1078,,,,
,,,,,,,,,,,,,,,,1,8.41142,0.00705104,1156,,,,
,,,,,,,,,,,,,,,,1,4.22452,0.239735,1347,,,,
,,,,,,,,,,,,,,,,1,18.4974,0.0916635,1303,,,,
,,,,,,,,,,,,,,,,1,8.17155,0.0846124,1378,,,,
,,,,,,,,,,,,,,,,1,15.6283,0.0564083,1337,,,,
,,,,,,,,,,,,,,,,1,18.2235,0.0634593,1339,,,,
,,,,,,,,,,,,,,,,1,9.80972,0.0423062,1303,,,,
,,,,,,,,,,,,,,,,1,9.56899,0.00705104,1309,,,,
,,,,,,,,,,,,,,,,1,9.18148,0.00705104,870,,,,
,,,,,,,,,,,,,,,,1,20.5387,1.14227,2043,,,,
,,,,,,,,,,,,,,,,1,10.4707,0.00705104,912,,,,
,,,,,,,,,,,,,,,,1,21.3494,0.119868,1275,,,,
,,,,,,,,,,,,,,,,1,21.8001,0.0352552,1397,,,,
,,,,,,,,,,,,,,,,1,14.8577,1.45251,1521,,,,
,,,,,,,,,,,,,,,,1,6.49466,2.33389,2035,,,,
,,,,,,,,,,,,,,,,1,19.4211,0.0634593,1425,,,,
,,,,,,,,,,,,,,,,1,16.7924,0.0564083,1218,,,,
,,,,,,,,,,,,,,,,1,8.91538,0.824971,1571,,,,
,,,,,,,,,,,,,,,,1,12.7772,0.0211531,1002,,,,
,,,,,,,,,,,,,,,,1,21.5056,0.13397,1612,,,,
,,,,,,,,,,,,,,,,1,24.0311,0.0423062,1212,,,,
,,,,,,,,,,,,,,,,1,15.2074,0.0141021,1022,,,,
,,,,,,,,,,,,,,,,1,12.8867,0.119868,1436,,,,
,,,,,,,,,,,,,,,,1,10.7515,0.218582,1751,,,,
,,,,,,,,,,,,,,,,1,7.36704,0.105766,1241,,,,
,,,,,,,,,,,,,,,,1,15.3265,0.0141021,1079,,,,
,,,,,,,,,,,,,,,,1,10.5015,0.0141021,994,,,,
,,,,,,,,,,,,,,,,1,18.6036,0.105766,1268,,,,
,,,,,,,,,,,,,,,,1,16.934,0.0634593,1183,,,,
,,,,,,,,,,,,,,,,1,11.3743,0.112817,1542,,,,
,,,,,,,,,,,,,,,,1,18.1883,0.00705104,875,,,,
,,,,,,,,,,,,,,,,1,18.3359,0.00705104,902,,,,
,,,,,,,,,,,,,,,,1,17.3465,0.775614,2297,,,,
,,,,,,,,,,,,,,,,1,19.6548,0.00705104,989,,,,
,,,,,,,,,,,,,,,,1,10.9734,0.937788,2007,,,,
,,,,,,,,,,,,,,,,1,8.72116,0.169225,1524,,,,
,,,,,,,,,,,,,,,,1,19.7144,0.126919,1342,,,,
,,,,,,,,,,,,,,,,1,9.64879,0.0423062,1108,,,,
,,,,,,,,,,,,,,,,1,18.1723,0.0564083,1297,,,,
,,,,,,,,,,,,,,,,1,19.734,0.0352552,1056,,,,
,,,,,,,,,,,,,,,,1,18.0089,0.0141021,1039,,,,
,,,,,,,,,,,,,,,,1,15.5532,0.112817,1343,,,,
,,,,,,,,,,,,,,,,1,17.9677,0.0141021,910,,,,
,,,,,,,,,,,,,,,,1,16.5061,0.00705104,930,,,,
,,,,,,,,,,,,,,,,1,14.2944,0.0634593,1150,,,,
,,,,,,,,,,,,,,,,1,14.5298,0.0141021,1220,,,,
,,,,,,,,,,,,,,,,1,4.85664,0.0352552,1209,,,,
,,,,,,,,,,,,,,,,1,16.2554,0.0423062,1180,,,,
,,,,,,,,,,,,,,,,1,2.43247,0.00705104,1131,,,,
,,,,,,,,,,,,,,,,1,12.3423,0.0141021,972,,,,
,,,,,,,,,,,,,,,,1,13.1551,0.0141021,1123,,,,
,,,,,,,,,,,,,,,,1,4.51138,0.0141021,976,,,,
,,,,,,,,,,,,,,,,1,4.201,0.0493572,1595,,,,
,,,,,,,,,,,,,,,,1,7.61498,0.00705104,1152,,,,
,,,,,,,,,,,,,,,,1,8.00322,0.0987145,1346,,,,
,,,,,,,,,,,,,,,,1,6.2554,0.0141021,942,,,,
,,,,,,,,,,,,,,,,1,10.5216,0.0846124,1327,,,,
,,,,,,,,,,,,,,,,1,4.01123,0.0634593,1491,,,,
,,,,,,,,,,,,,,,,1,4.08816,0.0846124,1732,,,,
,,,,,,,,,,,,,,,,1,5.27479,0.00705104,1133,,,,
,,,,,,,,,,,,,,,,1,8.27671,0.197429,1590,,,,
,,,,,,,,,,,,,,,,1,6.51296,0.211531,1510,,,,
,,,,,,,,,,,,,,,,1,15.0966,0.0987145,1384,,,,
,,,,,,,,,,,,,,,,1,18.4127,0.846124,2217,,,,
,,,,,,,,,,,,,,,,1,23.3642,0.00705104,1121,,,,
,,,,,,,,,,,,,,,,1,18.2623,0.0282041,1248,,,,
,,,,,,,,,,,,,,,,1,19.807,0.719206,2376,,,,
,,,,,,,,,,,,,,,,1,12.663,0.465368,2082,,,,
,,,,,,,,,,,,,,,,1,18.4375,0.0705104,1577,,,,
,,,,,,,,,,,,,,,,1,18.5121,0.0141021,1227,,,,
,,,,,,,,,,,,,,,,1,18.1345,0.162174,1708,,,,
,,,,,,,,,,,,,,,,1,13.4097,0.260888,1490,,,,
,,,,,,,,,,,,,,,,1,23.9855,0.0141021,1039,,,,
,,,,,,,,,,,,,,,,1,16.3256,1.79801,2110,,,,
,,,,,,,,,,,,,,,,1,24.0033,0.169225,1327,,,,
,,,,,,,,,,,,,,,,1,14.3406,0.211531,1584,,,,
,,,,,,,,,,,,,,,,1,15.289,0.0352552,955,,,,
,,,,,,,,,,,,,,,,1,10.6568,1.74866,2163,,,,
,,,,,,,,,,,,,,,,1,17.3184,0.606389,1834,,,,
,,,,,,,,,,,,,,,,1,16.2226,0.176276,1474,,,,
,,,,,,,,,,,,,,,,1,16.9967,0.105766,1185,,,,
,,,,,,,,,,,,,,,,1,18.4851,1.01535,1803,,,,
,,,,,,,,,,,,,,,,1,15.6421,0.141021,1349,,,,
,,,,,,,,,,,,,,,,1,12.3405,0.0987145,1361,,,,
,,,,,,,,,,,,,,,,1,14.6784,1.6711,2308,,,,
,,,,,,,,,,,,,,,,1,11.474,0.239735,1567,,,,
,,,,,,,,,,,,,,,,1,12.1099,0.211531,1279,,,,
,,,,,,,,,,,,,,,,1,21.7998,0.282041,1569,,,,
,,,,,,,,,,,,,,,,1,12.6005,0.0846124,1396,,,,
,,,,,,,,,,,,,,,,1,15.5862,0.0423062,1166,,,,
,,,,,,,,,,,,,,,,1,16.2111,0.366654,1440,,,,
,,,,,,,,,,,,,,,,1,14.5434,0.0211531,1140,,,,
,,,,,,,,,,,,,,,,1,14.5074,0.303195,1443,,,,
,,,,,,,,,,,,,,,,1,15.0568,1.98134,1882,,,,
,,,,,,,,,,,,,,,,1,14.155,0.0423062,1269,,,,
,,,,,,,,,,,,,,,,1,21.3876,0.0987145,1178,,,,
,,,,,,,,,,,,,,,,1,15.5804,0.303195,1491,,,,
,,,,,,,,,,,,,,,,1,13.9724,0.155123,1271,,,,
,,,,,,,,,,,,,,,,1,11.4416,0.0141021,901,,,,
,,,,,,,,,,,,,,,,1,19.1342,0.00705104,1110,,,,
,,,,,,,,,,,,,,,,1,11.5004,0.0705104,1479,,,,
,,,,,,,,,,,,,,,,1,14.0374,0.0282041,1016,,,,
,,,,,,,,,,,,,,,,1,18.5828,0.00705104,1067,,,,
,,,,,,,,,,,,,,,,1,22.7825,0.0423062,1311,,,,
,,,,,,,,,,,,,,,,1,16.3565,0.00705104,1030,,,,
,,,,,,,,,,,,,,,,1,12.841,0.0705104,1061,,,,
,,,,,,,,,,,,,,,,1,22.4775,0.00705104,1000,,,,
,,,,,,,,,,,,,,,,1,22.839,0.0282041,1033,,,,
,,,,,,,,,,,,,,,,1,13.1023,0.218582,1417,,,,
,,,,,,,,,,,,,,,,1,18.7483,0.0493572,1239,,,,
,,,,,,,,,,,,,,,,1,19.6865,0.112817,1384,,,,
,,,,,,,,,,,,,,,,1,18.1706,0.0352552,1276,,,,
,,,,,,,,,,,,,,,,1,19.4086,1.54418,2190,,,,
,,,,,,,,,,,,,,,,1,19.7797,0.0352552,1268,,,,
,,,,,,,,,,,,,,,,1,12.3193,0.33845,1490,,,,
,,,,,,,,,,,,,,,,1,17.355,0.00705104,1049,,,,
,,,,,,,,,,,,,,,,1,9.87321,0.0987145,1262,,,,
,,,,,,,,,,,,,,,,1,16.4492,0.0705104,1142,,,,
,,,,,,,,,,,,,,,,1,15.1692,0.00705104,963,,,,
,,,,,,,,,,,,,,,,1,8.84849,0.416011,1720,,,,
,,,,,,,,,,,,,,,,1,12.1543,0.0705104,1016,,,,
,,,,,,,,,,,,,,,,1,13.9753,0.00705104,1157,,,,
,,,,,,,,,,,,,,,,1,15.1203,0.0987145,1609,,,,
,,,,,,,,,,,,,,,,1,16.2255,0.105766,1514,,,,
,,,,,,,,,,,,,,,,1,15.9557,0.0775614,1152,,,,
,,,,,,,,,,,,,,,,1,18.4349,0.13397,1466,,,,
,,,,,,,,,,,,,,,,1,15.7978,0.0987145,1257,,,,
,,,,,,,,,,,,,,,,1,18.4393,0.0564083,1299,,,,
,,,,,,,,,,,,,,,,1,13.8865,0.33845,2121,,,,
,,,,,,,,,,,,,,,,1,15.9692,0.345501,1770,,,,
,,,,,,,,,,,,,,,,1,14.8599,0.00705104,861,,,,
,,,,,,,,,,,,,,,,1,15.3084,0.197429,1626,,,,
,,,,,,,,,,,,,,,,1,15.3237,0.0705104,1257,,,,
,,,,,,,,,,,,,,,,1,15.6996,0.352552,1613,,,,
,,,,,,,,,,,,,,,,1,15.5234,1.09291,1506,,,,
,,,,,,,,,,,,,,,,1,17.9826,0.119868,1329,,,,
,,,,,,,,,,,,,,,,1,17.9367,0.112817,1552,,,,
,,,,,,,,,,,,,,,,1,14.1397,0.126919,1196,,,,
,,,,,,,,,,,,,,,,1,13.7438,0.119868,1423,,,,
,,,,,,,,,,,,,,,,1,18.041,0.0423062,1288,,,,
,,,,,,,,,,,,,,,,1,15.0536,0.0211531,1144,,,,
,,,,,,,,,,,,,,,,1,18.2812,0.00705104,1071,,,,
,,,,,,,,,,,,,,,,1,14.537,0.486521,2042,,,,
,,,,,,,,,,,,,,,,1,20.7827,0.0282041,906,,,,
,,,,,,,,,,,,,,,,1,15.5068,0.148072,1569,,,,
,,,,,,,,,,,,,,,,1,18.7446,0.0141021,1182,,,,
,,,,,,,,,,,,,,,,2,24.0386,0.00705104,908,,,,
,,,,,,,,,,,,,,,,2,23.9823,0.190378,1260,,,,
,,,,,,,,,,,,,,,,2,20.0125,1.74161,3414,,,,
,,,,,,,,,,,,,,,,2,25.3903,1.57238,2689,,,,
,,,,,,,,,,,,,,,,2,14.6961,0.0987145,1246,,,,
,,,,,,,,,,,,,,,,2,22.6008,0.246786,1549,,,,
,,,,,,,,,,,,,,,,2,20.3347,1.16342,2495,,,,
,,,,,,,,,,,,,,,,2,13.153,0.486521,1540,,,,
,,,,,,,,,,,,,,,,2,15.3467,0.211531,1943,,,,
,,,,,,,,,,,,,,,,2,23.0569,0.267939,1688,,,,
,,,,,,,,,,,,,,,,2,10.6772,0.105766,1333,,,,
,,,,,,,,,,,,,,,,2,10.9627,0.126919,1453,,,,
,,,,,,,,,,,,,,,,2,24.678,0.260888,1809,,,,
,,,,,,,,,,,,,,,,2,14.2032,0.310246,2030,,,,
,,,,,,,,,,,,,,,,2,27.0172,0.155123,1354,,,,
,,,,,,,,,,,,,,,,2,20.5901,0.0705104,1628,,,,
,,,,,,,,,,,,,,,,2,19.1579,1.63584,2181,,,,
,,,,,,,,,,,,,,,,2,16.7648,0.211531,1879,,,,
,,,,,,,,,,,,,,,,2,26.2241,0.00705104,1093,,,,
,,,,,,,,,,,,,,,,2,15.7267,1.12111,2801,,,,
,,,,,,,,,,,,,,,,2,11.7762,1.3397,2914,,,,
,,,,,,,,,,,,,,,,2,13.2873,0.0141021,1111,,,,
,,,,,,,,,,,,,,,,2,7.74225,0.282041,1667,,,,
,,,,,,,,,,,,,,,,2,16.6367,0.0775614,1316,,,,
,,,,,,,,,,,,,,,,2,26.224,0.176276,1624,,,,
,,,,,,,,,,,,,,,,2,16.8271,0.33845,2168,,,,
,,,,,,,,,,,,,,,,2,9.21754,0.13397,1434,,,,
,,,,,,,,,,,,,,,,2,13.0308,0.239735,1634,,,,
,,,,,,,,,,,,,,,,2,15.8917,0.0352552,1306,,,,
,,,,,,,,,,,,,,,,2,14.9262,0.0705104,1332,,,,
,,,,,,,,,,,,,,,,2,15.1457,0.0493572,1103,,,,
,,,,,,,,,,,,,,,,2,18.3762,0.0493572,1313,,,,
,,,,,,,,,,,,,,,,2,11.9252,0.0282041,1203,,,,
,,,,,,,,,,,,,,,,2,13.755,0.148072,1652,,,,
,,,,,,,,,,,,,,,,2,18.0027,0.197429,1541,,,,
,,,,,,,,,,,,,,,,2,15.8212,0.0352552,1102,,,,
,,,,,,,,,,,,,,,,2,14.8633,0.13397,1465,,,,
,,,,,,,,,,,,,,,,2,10.5926,0.0141021,1052,,,,
,,,,,,,,,,,,,,,,2,9.41263,0.0916635,1287,,,,
,,,,,,,,,,,,,,,,2,14.4224,0.0141021,1067,,,,
,,,,,,,,,,,,,,,,2,8.49032,0.141021,1377,,,,
,,,,,,,,,,,,,,,,2,11.2826,0.126919,1711,,,,
,,,,,,,,,,,,,,,,2,13.0617,0.352552,1478,,,,
,,,,,,,,,,,,,,,,2,7.78096,0.00705104,868,,,,
,,,,,,,,,,,,,,,,2,19.7665,0.00705104,1003,,,,
,,,,,,,,,,,,,,,,2,9.5515,0.169225,1583,,,,
,,,,,,,,,,,,,,,,2,12.7118,0.0141021,1193,,,,
,,,,,,,,,,,,,,,,2,21.007,0.162174,1571,,,,
,,,,,,,,,,,,,,,,2,14.6113,0.00705104,1012,,,,
,,,,,,,,,,,,,,,,2,18.186,0.0846124,1322,,,,
,,,,,,,,,,,,,,,,2,2.95357,0.0493572,1254,,,,
,,,,,,,,,,,,,,,,2,12.0175,0.0211531,955,,,,
,,,,,,,,,,,,,,,,2,8.92483,0.0564083,1377,,,,
,,,,,,,,,,,,,,,,2,21.4288,0.0352552,1062,,,,
,,,,,,,,,,,,,,,,2,13.8333,0.119868,1350,,,,
,,,,,,,,,,,,,,,,2,18.2716,0.366654,1597,,,,
,,,,,,,,,,,,,,,,2,16.3032,0.105766,1174,,,,
,,,,,,,,,,,,,,,,2,4.07996,0.00705104,1019,,,,
,,,,,,,,,,,,,,,,2,19.8125,0.0211531,962,,,,
,,,,,,,,,,,,,,,,2,12.0234,0.0211531,962,,,,
,,,,,,,,,,,,,,,,2,10.1575,0.0141021,1071,,,,
,,,,,,,,,,,,,,,,2,20.6002,1.20573,2730,,,,
,,,,,,,,,,,,,,,,2,17.4657,0.578185,1750,,,,
,,,,,,,,,,,,,,,,2,13.0877,0.00705104,1012,,,,
,,,,,,,,,,,,,,,,2,2.94124,1.17752,2433,,,,
,,,,,,,,,,,,,,,,2,4.64841,0.592287,1484,,,,
,,,,,,,,,,,,,,,,2,5.98076,0.0634593,1382,,,,
,,,,,,,,,,,,,,,,2,15.0669,0.00705104,1248,,,,
,,,,,,,,,,,,,,,,2,15.4176,0.0493572,1631,,,,
,,,,,,,,,,,,,,,,2,11.5181,0.0423062,1169,,,,
,,,,,,,,,,,,,,,,2,21.1357,0.0282041,1104,,,,
,,,,,,,,,,,,,,,,2,19.0021,0.119868,1432,,,,
,,,,,,,,,,,,,,,,2,7.25326,0.0141021,1019,,,,
,,,,,,,,,,,,,,,,2,13.4736,0.0211531,954,,,,
,,,,,,,,,,,,,,,,2,14.3574,1.09291,2568,,,,
,,,,,,,,,,,,,,,,2,7.84134,1.13522,2455,,,,
,,,,,,,,,,,,,,,,2,20.7154,0.0564083,1296,,,,
,,,,,,,,,,,,,,,,2,12.2725,0.521777,1562,,,,
,,,,,,,,,,,,,,,,2,14.7487,0.0211531,1160,,,,
,,,,,,,,,,,,,,,,2,5.26058,0.20448,2258,,,,
,,,,,,,,,,,,,,,,2,7.26722,0.183327,1632,,,,
,,,,,,,,,,,,,,,,2,8.02904,0.00705104,992,,,,
,,,,,,,,,,,,,,,,2,16.337,0.176276,1355,,,,
,,,,,,,,,,,,,,,,2,11.253,0.141021,1442,,,,
,,,,,,,,,,,,,,,,2,13.7034,0.0282041,1242,,,,
,,,,,,,,,,,,,,,,2,4.97223,0.0705104,1347,,,,
,,,,,,,,,,,,,,,,2,15.787,0.119868,1492,,,,
,,,,,,,,,,,,,,,,2,18.5245,0.0141021,858,,,,
,,,,,,,,,,,,,,,,2,11.2415,0.0211531,1136,,,,
,,,,,,,,,,,,,,,,2,6.31339,0.155123,1263,,,,
,,,,,,,,,,,,,,,,2,12.656,0.0846124,1399,,,,
,,,,,,,,,,,,,,,,2,14.5929,0.0846124,1099,,,,
,,,,,,,,,,,,,,,,2,11.9353,0.0141021,1053,,,,
,,,,,,,,,,,,,,,,2,16.7267,0.0141021,937,,,,
,,,,,,,,,,,,,,,,2,16.4268,0.00705104,1053,,,,
,,,,,,,,,,,,,,,,2,8.79,0.521777,2403,,,,
,,,,,,,,,,,,,,,,2,10.9235,0.126919,1331,,,,
,,,,,,,,,,,,,,,,2,10.7234,1.3961,2560,,,,
,,,,,,,,,,,,,,,,2,15.9946,0.0634593,1179,,,,
,,,,,,,,,,,,,,,,2,10.4766,0.458317,1848,,,,
,,,,,,,,,,,,,,,,2,12.2602,0.578185,1741,,,,
,,,,,,,,,,,,,,,,2,14.8071,0.712155,1911,,,,
,,,,,,,,,,,,,,,,2,10.6003,0.423062,1853,,,,
,,,,,,,,,,,,,,,,2,7.3413,0.0282041,1664,,,,
,,,,,,,,,,,,,,,,2,14.0406,0.0493572,1272,,,,
,,,,,,,,,,,,,,,,2,11.7313,0.451266,1597,,,,
,,,,,,,,,,,,,,,,2,6.81565,0.528828,1905,,,,
,,,,,,,,,,,,,,,,2,7.25925,0.0705104,1490,,,,
,,,,,,,,,,,,,,,,2,11.8421,0.00705104,928,,,,
,,,,,,,,,,,,,,,,2,5.62362,0.0493572,1251,,,,
,,,,,,,,,,,,,,,,2,4.45221,0.0846124,1317,,,,
,,,,,,,,,,,,,,,,2,11.4928,0.95189,2301,,,,
,,,,,,,,,,,,,,,,2,4.28492,0.232684,1650,,,,
,,,,,,,,,,,,,,,,2,3.61942,0.13397,1510,,,,
,,,,,,,,,,,,,,,,2,1.80035,0.282041,1883,,,,
,,,,,,,,,,,,,,,,2,12.6144,0.232684,1719,,,,
,,,,,,,,,,,,,,,,2,5.17122,0.0705104,1188,,,,
,,,,,,,,,,,,,,,,2,16.5628,0.00705104,871,,,,
,,,,,,,,,,,,,,,,2,14.6598,0.00705104,854,,,,
,,,,,,,,,,,,,,,,2,11.7527,1.55123,2141,,,,
