Filename,SegCellCount,NucleiCount,CellID,SumGolATG9,totATG9A,PearsonCoeff,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2,MajorAxisLength,MinorAxisLength,nCell,NucDis,pCell,nonGolATG9Dis,nonGolATG9Vol,nonGolATG9MaxInt,gCell,GolATG9Dis,GolATG9Vol,GolATG9MaxInt
,,,,,,,,,,,,,,,,2,9.09203,0.0846124,1399,,,,
,,,,,,,,,,,,,,,,2,11.2312,0.0846124,1099,,,,
,,,,,,,,,,,,,,,,2,11.0541,0.0141021,1053,,,,
,,,,,,,,,,,,,,,,2,15.6434,0.0141021,937,,,,
,,,,,,,,,,,,,,,,2,10.163,0.00705104,1053,,,,
,,,,,,,,,,,,,,,,2,11.9062,0.521777,2403,,,,
,,,,,,,,,,,,,,,,2,15.1339,0.126919,1331,,,,
,,,,,,,,,,,,,,,,2,10.2462,1.3961,2560,,,,
,,,,,,,,,,,,,,,,2,7.52293,0.0634593,1179,,,,
,,,,,,,,,,,,,,,,2,14.3342,0.458317,1848,,,,
,,,,,,,,,,,,,,,,2,11.3856,0.578185,1741,,,,
,,,,,,,,,,,,,,,,2,6.73566,0.712155,1911,,,,
,,,,,,,,,,,,,,,,2,7.39525,0.423062,1853,,,,
,,,,,,,,,,,,,,,,2,11.4947,0.0282041,1664,,,,
,,,,,,,,,,,,,,,,2,5.28403,0.0493572,1272,,,,
,,,,,,,,,,,,,,,,2,4.12154,0.451266,1597,,,,
,,,,,,,,,,,,,,,,2,11.146,0.528828,1905,,,,
,,,,,,,,,,,,,,,,2,3.9715,0.0705104,1490,,,,
,,,,,,,,,,,,,,,,2,3.3139,0.00705104,928,,,,
,,,,,,,,,,,,,,,,2,1.59354,0.0493572,1251,,,,
,,,,,,,,,,,,,,,,2,12.2972,0.0846124,1317,,,,
,,,,,,,,,,,,,,,,2,4.93743,0.95189,2301,,,,
,,,,,,,,,,,,,,,,2,16.2144,0.232684,1650,,,,
,,,,,,,,,,,,,,,,2,15.0001,0.13397,1510,,,,
,,,,,,,,,,,,,,,,2,12.0975,0.282041,1883,,,,
,,,,,,,,,,,,,,,,2,13.4222,0.232684,1719,,,,
