Filename,SegCellCount,NucleiCount,CellID,SumGolATG9,totATG9A,PearsonCoeff,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2,MajorAxisLength,MinorAxisLength,nCell,NucDis,pCell,nonGolATG9Dis,nonGolATG9Vol,nonGolATG9MaxInt,gCell,GolATG9Dis,GolATG9Vol,GolATG9MaxInt
,,,,,,,,,,,,,,,,1,27.3419,0.00705104,505,2,8.29802,0.528828,677
,,,,,,,,,,,,,,,,1,27.7313,0.0916635,638,2,4.1013,0.514726,740
,,,,,,,,,,,,,,,,1,29.0961,0.0282041,708,2,6.36092,1.74866,1025
,,,,,,,,,,,,,,,,1,26.2918,0.0282041,594,2,4.25183,1.16342,998
,,,,,,,,,,,,,,,,1,26.807,0.0211531,560,2,6.23958,1.49482,1105
,,,,,,,,,,,,,,,,1,30.1662,0.119868,726,2,5.21185,0.95189,1115
,,,,,,,,,,,,,,,,1,29.9433,0.0352552,557,2,6.38877,8.72213,1760
,,,,,,,,,,,,,,,,1,28.2036,1.32559,1148,,,,
,,,,,,,,,,,,,,,,1,29.0593,0.0352552,603,,,,
,,,,,,,,,,,,,,,,1,31.1849,0.162174,652,,,,
,,,,,,,,,,,,,,,,1,30.3452,0.0141021,560,,,,
,,,,,,,,,,,,,,,,1,30.2163,0.0987145,739,,,,
,,,,,,,,,,,,,,,,1,32.2138,0.0493572,793,,,,
,,,,,,,,,,,,,,,,1,29.7173,0.00705104,479,,,,
,,,,,,,,,,,,,,,,1,28.5932,0.0775614,725,,,,
,,,,,,,,,,,,,,,,1,29.467,0.0141021,493,,,,
,,,,,,,,,,,,,,,,1,30.0367,0.0141021,595,,,,
,,,,,,,,,,,,,,,,1,30.7197,0.00705104,658,,,,
,,,,,,,,,,,,,,,,1,31.4542,0.239735,1181,,,,
,,,,,,,,,,,,,,,,1,33.3732,0.00705104,653,,,,
,,,,,,,,,,,,,,,,1,33.0882,0.0282041,605,,,,
,,,,,,,,,,,,,,,,1,31.3281,0.169225,740,,,,
,,,,,,,,,,,,,,,,1,32.0126,0.00705104,549,,,,
,,,,,,,,,,,,,,,,2,27.4587,0.0493572,545,,,,
,,,,,,,,,,,,,,,,2,24.7712,0.0564083,659,,,,
,,,,,,,,,,,,,,,,2,22.8263,0.0846124,957,,,,
,,,,,,,,,,,,,,,,2,27.0987,0.0141021,553,,,,
,,,,,,,,,,,,,,,,2,26.8371,0.183327,816,,,,
,,,,,,,,,,,,,,,,2,25.7341,0.0634593,628,,,,
,,,,,,,,,,,,,,,,2,15.8401,0.162174,831,,,,
,,,,,,,,,,,,,,,,2,25.6588,0.112817,636,,,,
,,,,,,,,,,,,,,,,2,7.50594,0.148072,636,,,,
,,,,,,,,,,,,,,,,2,8.56139,0.155123,577,,,,
,,,,,,,,,,,,,,,,2,16.423,0.0493572,537,,,,
,,,,,,,,,,,,,,,,2,10.1616,0.0634593,712,,,,
,,,,,,,,,,,,,,,,2,26.8053,0.211531,676,,,,
,,,,,,,,,,,,,,,,2,27.5909,0.00705104,481,,,,
,,,,,,,,,,,,,,,,2,14.8008,0.430113,806,,,,
,,,,,,,,,,,,,,,,2,16.6923,0.00705104,543,,,,
,,,,,,,,,,,,,,,,2,19.6882,0.0705104,631,,,,
,,,,,,,,,,,,,,,,2,13.4099,0.0352552,540,,,,
,,,,,,,,,,,,,,,,2,4.17805,0.324348,1034,,,,
,,,,,,,,,,,,,,,,2,9.65963,0.0705104,630,,,,
,,,,,,,,,,,,,,,,2,13.1615,0.0141021,505,,,,
,,,,,,,,,,,,,,,,2,3.81963,0.0211531,584,,,,
,,,,,,,,,,,,,,,,2,20.0317,0.874328,1112,,,,
,,,,,,,,,,,,,,,,2,14.2745,0.0141021,577,,,,
,,,,,,,,,,,,,,,,2,15.0488,0.0211531,500,,,,
,,,,,,,,,,,,,,,,2,10.6636,0.0846124,768,,,,
,,,,,,,,,,,,,,,,2,10.2727,0.430113,1489,,,,
,,,,,,,,,,,,,,,,2,12.9241,0.00705104,467,,,,
,,,,,,,,,,,,,,,,2,16.854,1.47367,822,,,,
,,,,,,,,,,,,,,,,2,17.4119,0.162174,719,,,,
,,,,,,,,,,,,,,,,2,14.2103,0.507675,1259,,,,
,,,,,,,,,,,,,,,,2,11.2424,0.860226,954,,,,
,,,,,,,,,,,,,,,,2,11.4613,0.105766,699,,,,
,,,,,,,,,,,,,,,,2,8.0469,0.0916635,670,,,,
,,,,,,,,,,,,,,,,2,7.97116,0.105766,635,,,,
,,,,,,,,,,,,,,,,2,19.2326,0.0211531,572,,,,
,,,,,,,,,,,,,,,,2,21.3581,0.141021,818,,,,
,,,,,,,,,,,,,,,,2,18.4762,0.162174,783,,,,
,,,,,,,,,,,,,,,,2,26.3501,0.0634593,548,,,,
,,,,,,,,,,,,,,,,2,25.881,0.345501,868,,,,
,,,,,,,,,,,,,,,,2,10.075,0.0987145,673,,,,
,,,,,,,,,,,,,,,,2,10.3848,0.0423062,573,,,,
,,,,,,,,,,,,,,,,2,11.8376,8.98302,1902,,,,
,,,,,,,,,,,,,,,,2,19.4536,0.197429,813,,,,
,,,,,,,,,,,,,,,,2,24.2931,0.0141021,601,,,,
,,,,,,,,,,,,,,,,2,29.8134,0.162174,698,,,,
,,,,,,,,,,,,,,,,2,29.5548,0.394858,1352,,,,
,,,,,,,,,,,,,,,,2,27.4464,0.0141021,478,,,,
,,,,,,,,,,,,,,,,2,18.5149,0.0282041,542,,,,
,,,,,,,,,,,,,,,,2,29.4385,0.0141021,555,,,,
,,,,,,,,,,,,,,,,2,24.8568,0.00705104,480,,,,
,,,,,,,,,,,,,,,,2,17.4215,0.00705104,474,,,,
,,,,,,,,,,,,,,,,2,14.4904,0.0352552,699,,,,
,,,,,,,,,,,,,,,,2,28.4894,0.20448,825,,,,
,,,,,,,,,,,,,,,,2,28.0426,1.93903,1062,,,,
,,,,,,,,,,,,,,,,2,18.5132,0.571134,827,,,,
,,,,,,,,,,,,,,,,2,27.5631,0.0916635,708,,,,
,,,,,,,,,,,,,,,,2,26.7336,0.148072,617,,,,
,,,,,,,,,,,,,,,,2,28.2548,0.994196,1301,,,,
,,,,,,,,,,,,,,,,2,29.435,1.0365,1207,,,,
,,,,,,,,,,,,,,,,2,28.0198,0.317297,699,,,,
ATG9-GolSeg_3Mar22v6_4026_000_A_NSW4026_TGN-488_ATG9A-647_B_60X_002_crop.nd2,2,2,1,1.90783e+07,5.84178e+07,0.572438,0.620971,0.19955,1.93237,0.657822,0.947863,53.0961,39.4162,1,1.12112,1,21.3503,0.0705104,751,1,14.9985,1.55123,1783
,,,2,1.80033e+07,6.0274e+07,0.647598,0.665977,0.369511,1.2003,0.671726,0.933617,59.8101,42.4924,2,2.07394,1,21.0751,0.0141021,532,1,17.4516,3.77935,1783
,,,,,,,,,,,,,,,,1,20.8324,0.0141021,505,1,13.3242,0.824971,1285
,,,,,,,,,,,,,,,,1,19.3189,0.0564083,731,1,16.5077,0.401909,1150
,,,,,,,,,,,,,,,,1,18.5392,0.303195,822,1,14.0664,2.02365,1443
,,,,,,,,,,,,,,,,1,18.9585,0.296143,1034,1,8.28266,1.94609,1269
,,,,,,,,,,,,,,,,1,19.8751,0.352552,1161,1,17.7156,2.28454,1328
,,,,,,,,,,,,,,,,1,17.706,0.00705104,556,1,18.5733,6.36708,1986
,,,,,,,,,,,,,,,,1,18.2643,0.754461,1247,1,19.2192,16.2738,2238
,,,,,,,,,,,,,,,,1,20.4303,1.09996,1343,1,12.5848,1.29739,1801
,,,,,,,,,,,,,,,,1,17.2057,0.183327,930,1,9.20344,2.3762,1576
,,,,,,,,,,,,,,,,1,17.295,0.521777,966,1,6.68674,2.61593,1742
,,,,,,,,,,,,,,,,1,16.5603,0.0211531,544,1,2.51663,50.2457,2383
,,,,,,,,,,,,,,,,1,19.729,0.61344,1264,1,8.39055,0.126919,593
,,,,,,,,,,,,,,,,1,16.8209,0.0493572,698,1,7.59009,0.211531,820
,,,,,,,,,,,,,,,,1,19.9696,0.0423062,570,1,7.20127,3.82871,1371
,,,,,,,,,,,,,,,,1,17.0214,0.0705104,623,1,9.82424,1.67815,2129
,,,,,,,,,,,,,,,,1,18.1145,0.105766,819,1,9.66562,9.44839,1938
,,,,,,,,,,,,,,,,1,16.0435,0.655746,948,1,4.908,1.27624,1111
,,,,,,,,,,,,,,,,1,19.8675,0.0916635,773,1,16.3394,1.16342,1468
,,,,,,,,,,,,,,,,1,16.7644,0.0916635,695,1,12.4471,3.82166,1583
,,,,,,,,,,,,,,,,1,17.0197,0.00705104,508,1,4.10609,0.599338,951
,,,,,,,,,,,,,,,,1,14.6455,0.303195,1106,1,11.5454,0.317297,890
,,,,,,,,,,,,,,,,1,18.8759,0.310246,852,1,21.5932,3.87102,1880
,,,,,,,,,,,,,,,,1,16.4428,0.423062,940,1,25.2665,1.31149,1333
,,,,,,,,,,,,,,,,1,19.2688,0.197429,745,2,8.20903,12.2829,2492
,,,,,,,,,,,,,,,,1,14.7878,0.0352552,607,2,10.095,0.867277,1538
,,,,,,,,,,,,,,,,1,18.9555,0.211531,955,2,18.2923,0.627542,1118
,,,,,,,,,,,,,,,,1,18.2237,0.0141021,469,2,17.2867,0.253837,1077
,,,,,,,,,,,,,,,,1,18.9884,0.0282041,619,2,13.4116,1.95314,1326
,,,,,,,,,,,,,,,,1,16.0392,0.0493572,659,2,15.421,0.733308,1055
,,,,,,,,,,,,,,,,1,16.3643,0.0775614,674,2,9.47047,8.05933,2165
,,,,,,,,,,,,,,,,1,18.0235,0.190378,731,2,6.56614,17.3103,2498
,,,,,,,,,,,,,,,,1,13.1114,0.00705104,479,2,10.2301,7.89011,1850
,,,,,,,,,,,,,,,,1,15.7192,0.345501,913,2,6.96357,30.4957,2423
,,,,,,,,,,,,,,,,1,12.854,0.0141021,647,2,14.3854,1.08586,2114
,,,,,,,,,,,,,,,,1,14.484,0.324348,960,2,5.89763,5.31648,1415
,,,,,,,,,,,,,,,,1,16.4622,0.00705104,553,2,7.47344,0.0987145,719
,,,,,,,,,,,,,,,,1,11.2827,0.141021,741,2,7.63843,9.49774,2113
,,,,,,,,,,,,,,,,1,14.1595,0.0775614,592,2,11.9612,3.0531,1788
,,,,,,,,,,,,,,,,1,14.3985,0.126919,637,2,14.5337,0.973043,1301
,,,,,,,,,,,,,,,,1,17.268,0.148072,741,2,4.26963,3.36334,1958
,,,,,,,,,,,,,,,,1,10.6959,0.176276,757,2,14.8556,1.59353,1133
,,,,,,,,,,,,,,,,1,9.16614,0.754461,1013,2,11.4765,0.0141021,502
,,,,,,,,,,,,,,,,1,10.4308,2.00249,1325,2,13.8309,1.09996,1118
,,,,,,,,,,,,,,,,1,12.8655,0.331399,716,2,12.4474,0.846124,1234
,,,,,,,,,,,,,,,,1,13.628,0.148072,808,2,9.81059,2.35505,2611
,,,,,,,,,,,,,,,,1,14.1761,0.0987145,606,2,11.198,1.93198,1744
,,,,,,,,,,,,,,,,1,9.28462,0.00705104,483,,,,
,,,,,,,,,,,,,,,,1,12.3646,0.352552,766,,,,
,,,,,,,,,,,,,,,,1,12.1199,0.00705104,670,,,,
,,,,,,,,,,,,,,,,1,11.994,0.260888,868,,,,
,,,,,,,,,,,,,,,,1,9.42745,0.00705104,575,,,,
,,,,,,,,,,,,,,,,1,10.5415,0.33845,1021,,,,
,,,,,,,,,,,,,,,,1,12.2656,0.155123,876,,,,
,,,,,,,,,,,,,,,,1,14.5512,0.0352552,598,,,,
,,,,,,,,,,,,,,,,1,15.2601,0.40896,1102,,,,
,,,,,,,,,,,,,,,,1,16.173,0.13397,809,,,,
,,,,,,,,,,,,,,,,1,17.2574,0.0564083,711,,,,
,,,,,,,,,,,,,,,,1,13.9749,0.0493572,693,,,,
,,,,,,,,,,,,,,,,1,7.33036,0.789716,1072,,,,
,,,,,,,,,,,,,,,,1,13.2356,3.95563,1220,,,,
,,,,,,,,,,,,,,,,1,7.90617,0.0564083,638,,,,
,,,,,,,,,,,,,,,,1,9.20768,0.176276,770,,,,
,,,,,,,,,,,,,,,,1,12.3992,0.239735,838,,,,
,,,,,,,,,,,,,,,,1,8.30298,1.91788,1440,,,,
,,,,,,,,,,,,,,,,1,8.12985,0.923686,1587,,,,
,,,,,,,,,,,,,,,,1,8.84397,0.303195,938,,,,
,,,,,,,,,,,,,,,,1,10.1364,0.197429,756,,,,
,,,,,,,,,,,,,,,,1,9.86125,0.0423062,588,,,,
,,,,,,,,,,,,,,,,1,7.285,0.0916635,648,,,,
,,,,,,,,,,,,,,,,1,16.1366,0.00705104,511,,,,
,,,,,,,,,,,,,,,,1,16.8802,0.0705104,756,,,,
,,,,,,,,,,,,,,,,1,17.8181,1.85442,1270,,,,
,,,,,,,,,,,,,,,,1,16.3866,0.0423062,569,,,,
,,,,,,,,,,,,,,,,1,25.5807,1.00125,1450,,,,
,,,,,,,,,,,,,,,,1,13.7211,0.119868,714,,,,
,,,,,,,,,,,,,,,,1,3.108,0.0211531,561,,,,
,,,,,,,,,,,,,,,,1,13.3344,0.0916635,640,,,,
,,,,,,,,,,,,,,,,1,11.0035,2.14351,1408,,,,
,,,,,,,,,,,,,,,,1,12.5523,0.0916635,614,,,,
,,,,,,,,,,,,,,,,1,16.5813,0.218582,944,,,,
,,,,,,,,,,,,,,,,1,15.3713,0.0211531,591,,,,
,,,,,,,,,,,,,,,,1,7.20418,0.148072,816,,,,
,,,,,,,,,,,,,,,,1,14.3891,0.232684,782,,,,
,,,,,,,,,,,,,,,,1,10.1388,0.0705104,784,,,,
,,,,,,,,,,,,,,,,1,5.23056,0.0141021,586,,,,
,,,,,,,,,,,,,,,,1,5.84809,0.0634593,618,,,,
,,,,,,,,,,,,,,,,1,6.83224,0.176276,856,,,,
,,,,,,,,,,,,,,,,1,6.71714,0.0423062,542,,,,
,,,,,,,,,,,,,,,,1,8.39717,0.0282041,625,,,,
,,,,,,,,,,,,,,,,1,5.94009,0.105766,690,,,,
,,,,,,,,,,,,,,,,1,3.94837,0.00705104,524,,,,
,,,,,,,,,,,,,,,,1,4.18902,2.46081,1720,,,,
,,,,,,,,,,,,,,,,1,6.11552,0.00705104,521,,,,
,,,,,,,,,,,,,,,,1,18.8009,0.126919,721,,,,
,,,,,,,,,,,,,,,,1,17.9167,0.472419,1216,,,,
,,,,,,,,,,,,,,,,1,21.373,0.0846124,663,,,,
,,,,,,,,,,,,,,,,1,23.361,0.310246,1117,,,,
,,,,,,,,,,,,,,,,1,22.775,0.0775614,635,,,,
,,,,,,,,,,,,,,,,1,18.6583,0.0634593,579,,,,
,,,,,,,,,,,,,,,,1,13.4123,0.225633,986,,,,
,,,,,,,,,,,,,,,,1,14.3012,0.54293,1463,,,,
,,,,,,,,,,,,,,,,1,6.64903,0.698052,930,,,,
,,,,,,,,,,,,,,,,1,18.8549,0.423062,1099,,,,
,,,,,,,,,,,,,,,,1,8.59636,0.27499,989,,,,
,,,,,,,,,,,,,,,,1,16.5324,0.0493572,575,,,,
,,,,,,,,,,,,,,,,1,12.625,0.169225,1018,,,,
,,,,,,,,,,,,,,,,1,20.8018,1.07176,987,,,,
,,,,,,,,,,,,,,,,1,18.583,0.00705104,451,,,,
,,,,,,,,,,,,,,,,1,9.01871,0.521777,991,,,,
,,,,,,,,,,,,,,,,1,10.3649,0.359603,1130,,,,
,,,,,,,,,,,,,,,,1,6.82887,0.155123,729,,,,
,,,,,,,,,,,,,,,,1,13.9836,0.61344,1101,,,,
,,,,,,,,,,,,,,,,1,6.91213,0.0141021,519,,,,
,,,,,,,,,,,,,,,,1,7.34615,0.00705104,589,,,,
,,,,,,,,,,,,,,,,1,7.64617,0.0211531,550,,,,
,,,,,,,,,,,,,,,,1,14.8908,0.148072,772,,,,
,,,,,,,,,,,,,,,,1,2.78654,0.13397,688,,,,
,,,,,,,,,,,,,,,,1,5.78592,0.0846124,777,,,,
,,,,,,,,,,,,,,,,1,6.61494,0.0493572,702,,,,
,,,,,,,,,,,,,,,,1,22.02,0.0211531,537,,,,
,,,,,,,,,,,,,,,,1,20.4916,0.500623,1097,,,,
,,,,,,,,,,,,,,,,1,2.2692,0.0423062,722,,,,
,,,,,,,,,,,,,,,,1,2.28727,0.0352552,787,,,,
,,,,,,,,,,,,,,,,1,19.7725,0.119868,707,,,,
,,,,,,,,,,,,,,,,1,19.1762,0.0634593,594,,,,
,,,,,,,,,,,,,,,,1,17.5539,0.00705104,459,,,,
,,,,,,,,,,,,,,,,1,17.7626,0.00705104,495,,,,
,,,,,,,,,,,,,,,,1,19.86,0.169225,784,,,,
,,,,,,,,,,,,,,,,1,14.4777,0.324348,797,,,,
,,,,,,,,,,,,,,,,1,23.1832,0.0352552,544,,,,
,,,,,,,,,,,,,,,,1,10.9572,0.416011,1265,,,,
,,,,,,,,,,,,,,,,1,12.2579,0.0352552,566,,,,
,,,,,,,,,,,,,,,,1,19.7251,0.0493572,655,,,,
,,,,,,,,,,,,,,,,1,8.87384,0.00705104,505,,,,
,,,,,,,,,,,,,,,,1,17.9182,0.169225,769,,,,
,,,,,,,,,,,,,,,,1,4.82574,0.0493572,607,,,,
,,,,,,,,,,,,,,,,1,13.639,0.148072,872,,,,
,,,,,,,,,,,,,,,,1,5.51219,0.13397,791,,,,
,,,,,,,,,,,,,,,,1,11.0695,0.0282041,670,,,,
,,,,,,,,,,,,,,,,1,11.0702,0.0282041,565,,,,
,,,,,,,,,,,,,,,,1,7.34809,0.331399,764,,,,
,,,,,,,,,,,,,,,,1,2.63182,0.119868,709,,,,
,,,,,,,,,,,,,,,,1,3.89522,0.112817,765,,,,
,,,,,,,,,,,,,,,,1,7.27108,0.260888,955,,,,
,,,,,,,,,,,,,,,,1,8.39212,0.0705104,763,,,,
,,,,,,,,,,,,,,,,1,2.2596,0.162174,779,,,,
,,,,,,,,,,,,,,,,1,3.2854,0.232684,823,,,,
,,,,,,,,,,,,,,,,1,5.94653,0.155123,773,,,,
,,,,,,,,,,,,,,,,1,2.44007,0.0211531,556,,,,
,,,,,,,,,,,,,,,,1,3.07954,0.0987145,648,,,,
,,,,,,,,,,,,,,,,1,6.18651,0.0493572,556,,,,
,,,,,,,,,,,,,,,,1,22.2452,0.0211531,632,,,,
,,,,,,,,,,,,,,,,1,21.4996,0.0423062,596,,,,
,,,,,,,,,,,,,,,,1,19.7063,0.119868,659,,,,
,,,,,,,,,,,,,,,,1,17.497,0.0282041,574,,,,
,,,,,,,,,,,,,,,,1,14.3026,0.0916635,576,,,,
,,,,,,,,,,,,,,,,1,21.2159,0.832022,1773,,,,
,,,,,,,,,,,,,,,,1,25.0953,0.0141021,595,,,,
,,,,,,,,,,,,,,,,1,20.6819,0.719206,1082,,,,
,,,,,,,,,,,,,,,,1,26.2567,0.197429,715,,,,
,,,,,,,,,,,,,,,,1,14.6851,0.211531,753,,,,
,,,,,,,,,,,,,,,,1,17.0614,1.26919,1116,,,,
,,,,,,,,,,,,,,,,1,10.8614,0.0423062,615,,,,
,,,,,,,,,,,,,,,,1,17.9446,0.176276,788,,,,
,,,,,,,,,,,,,,,,1,11.6376,0.218582,734,,,,
,,,,,,,,,,,,,,,,1,11.6084,0.0987145,624,,,,
,,,,,,,,,,,,,,,,1,17.4563,0.641644,1364,,,,
,,,,,,,,,,,,,,,,1,13.6852,0.00705104,452,,,,
,,,,,,,,,,,,,,,,1,5.7804,0.310246,905,,,,
,,,,,,,,,,,,,,,,1,6.63141,0.0916635,706,,,,
,,,,,,,,,,,,,,,,1,7.02406,0.00705104,549,,,,
,,,,,,,,,,,,,,,,1,5.82223,0.169225,673,,,,
,,,,,,,,,,,,,,,,1,6.58634,0.119868,685,,,,
,,,,,,,,,,,,,,,,1,9.19645,0.0634593,645,,,,
,,,,,,,,,,,,,,,,1,8.92687,0.00705104,521,,,,
,,,,,,,,,,,,,,,,1,20.3092,0.345501,787,,,,
,,,,,,,,,,,,,,,,1,18.8344,0.0493572,845,,,,
,,,,,,,,,,,,,,,,1,15.7826,0.232684,715,,,,
,,,,,,,,,,,,,,,,1,21.7114,0.0987145,830,,,,
,,,,,,,,,,,,,,,,1,10.47,0.0423062,657,,,,
,,,,,,,,,,,,,,,,1,18.9007,0.00705104,471,,,,
,,,,,,,,,,,,,,,,1,14.5216,0.00705104,539,,,,
,,,,,,,,,,,,,,,,1,28.3104,0.0987145,718,,,,
,,,,,,,,,,,,,,,,1,18.2761,0.225633,889,,,,
,,,,,,,,,,,,,,,,1,22.2919,0.197429,822,,,,
,,,,,,,,,,,,,,,,1,13.8464,0.0634593,657,,,,
,,,,,,,,,,,,,,,,1,20.2559,0.47947,858,,,,
,,,,,,,,,,,,,,,,1,13.0355,0.0282041,612,,,,
,,,,,,,,,,,,,,,,1,11.7294,0.33845,780,,,,
,,,,,,,,,,,,,,,,1,23.411,0.00705104,461,,,,
,,,,,,,,,,,,,,,,1,16.6188,0.387807,980,,,,
,,,,,,,,,,,,,,,,1,18.15,0.0141021,500,,,,
,,,,,,,,,,,,,,,,1,13.5073,0.197429,835,,,,
,,,,,,,,,,,,,,,,1,16.5584,0.00705104,455,,,,
,,,,,,,,,,,,,,,,1,15.3079,0.33845,996,,,,
,,,,,,,,,,,,,,,,1,15.7478,0.0987145,679,,,,
,,,,,,,,,,,,,,,,1,13.9412,0.00705104,599,,,,
,,,,,,,,,,,,,,,,1,9.56994,0.0352552,679,,,,
,,,,,,,,,,,,,,,,1,11.7321,0.0282041,628,,,,
,,,,,,,,,,,,,,,,1,10.7889,0.126919,876,,,,
,,,,,,,,,,,,,,,,1,8.63814,0.112817,837,,,,
,,,,,,,,,,,,,,,,1,10.102,0.197429,874,,,,
,,,,,,,,,,,,,,,,1,8.82171,0.0211531,686,,,,
,,,,,,,,,,,,,,,,1,8.17644,0.105766,635,,,,
,,,,,,,,,,,,,,,,1,26.2466,0.0141021,662,,,,
,,,,,,,,,,,,,,,,1,15.4317,0.0141021,531,,,,
,,,,,,,,,,,,,,,,1,21.7273,1.0083,1171,,,,
,,,,,,,,,,,,,,,,1,16.8767,1.31854,3779,,,,
,,,,,,,,,,,,,,,,1,23.4563,0.839073,1447,,,,
,,,,,,,,,,,,,,,,1,20.5217,0.331399,937,,,,
,,,,,,,,,,,,,,,,1,29.4727,0.253837,837,,,,
,,,,,,,,,,,,,,,,1,20.9145,0.0423062,631,,,,
,,,,,,,,,,,,,,,,1,17.1057,0.00705104,551,,,,
,,,,,,,,,,,,,,,,1,24.1161,0.00705104,626,,,,
,,,,,,,,,,,,,,,,1,14.9888,0.00705104,552,,,,
,,,,,,,,,,,,,,,,1,13.5728,0.0423062,811,,,,
,,,,,,,,,,,,,,,,1,20.7845,0.0282041,706,,,,
,,,,,,,,,,,,,,,,1,14.4549,0.331399,855,,,,
