Filename,SegCellCount,NucleiCount,CellID,SumGolATG9,totATG9A,PearsonCoeff,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2,MajorAxisLength,MinorAxisLength,nCell,NucDis,pCell,nonGolATG9Dis,nonGolATG9Vol,nonGolATG9MaxInt,gCell,GolATG9Dis,GolATG9Vol,GolATG9MaxInt
,,,,,,,,,,,,,,,,2,14.7116,1.19868,3712,,,,
,,,,,,,,,,,,,,,,2,14.7276,0.190378,1474,,,,
,,,,,,,,,,,,,,,,2,16.5506,0.895481,2132,,,,
,,,,,,,,,,,,,,,,2,12.9584,0.289092,2132,,,,
,,,,,,,,,,,,,,,,2,21.8826,0.13397,1483,,,,
,,,,,,,,,,,,,,,,2,19.2457,0.303195,3828,,,,
,,,,,,,,,,,,,,,,2,13.9342,0.141021,1883,,,,
,,,,,,,,,,,,,,,,2,16.9887,0.119868,1405,,,,
,,,,,,,,,,,,,,,,2,16.4684,0.105766,1906,,,,
,,,,,,,,,,,,,,,,2,14.4866,3.01079,2468,,,,
,,,,,,,,,,,,,,,,2,13.8475,0.0846124,1450,,,,
,,,,,,,,,,,,,,,,2,13.861,2.43261,3072,,,,
,,,,,,,,,,,,,,,,2,14.9399,0.0916635,1505,,,,
,,,,,,,,,,,,,,,,2,15.6191,0.0211531,1021,,,,
,,,,,,,,,,,,,,,,2,14.0219,0.105766,1230,,,,
,,,,,,,,,,,,,,,,2,18.0478,0.0282041,1114,,,,
,,,,,,,,,,,,,,,,2,17.3153,0.00705104,1118,,,,
,,,,,,,,,,,,,,,,2,13.88,1.10701,1742,,,,
,,,,,,,,,,,,,,,,2,14.4716,0.00705104,1147,,,,
,,,,,,,,,,,,,,,,2,22.228,0.0564083,1345,,,,
,,,,,,,,,,,,,,,,2,24.695,0.698052,2043,,,,
,,,,,,,,,,,,,,,,2,15.3465,1.28329,2824,,,,
,,,,,,,,,,,,,,,,2,21.2502,0.148072,1483,,,,
,,,,,,,,,,,,,,,,2,17.9245,0.324348,1719,,,,
,,,,,,,,,,,,,,,,2,12.9685,0.0352552,1033,,,,
,,,,,,,,,,,,,,,,2,23.6861,0.119868,1217,,,,
,,,,,,,,,,,,,,,,2,15.1174,0.13397,1472,,,,
,,,,,,,,,,,,,,,,2,13.8156,0.387807,2080,,,,
,,,,,,,,,,,,,,,,2,13.6107,0.0282041,1063,,,,
,,,,,,,,,,,,,,,,2,11.2833,0.810869,2402,,,,
,,,,,,,,,,,,,,,,2,9.37745,0.105766,1285,,,,
,,,,,,,,,,,,,,,,2,12.8832,0.430113,2046,,,,
,,,,,,,,,,,,,,,,2,16.1869,0.0705104,1243,,,,
,,,,,,,,,,,,,,,,2,18.3955,0.0634593,1249,,,,
,,,,,,,,,,,,,,,,2,20.6057,0.303195,1741,,,,
,,,,,,,,,,,,,,,,2,18.3249,0.246786,1652,,,,
,,,,,,,,,,,,,,,,2,15.8752,0.00705104,968,,,,
,,,,,,,,,,,,,,,,2,15.1373,0.00705104,922,,,,
,,,,,,,,,,,,,,,,2,14.3092,0.0211531,1042,,,,
,,,,,,,,,,,,,,,,2,11.4954,0.0634593,1628,,,,
,,,,,,,,,,,,,,,,2,14.8631,0.00705104,996,,,,
,,,,,,,,,,,,,,,,2,10.0512,0.00705104,958,,,,
,,,,,,,,,,,,,,,,2,18.6794,0.0775614,1346,,,,
,,,,,,,,,,,,,,,,2,16.7055,0.444215,1849,,,,
,,,,,,,,,,,,,,,,2,14.552,0.0564083,1179,,,,
,,,,,,,,,,,,,,,,2,11.348,1.70635,2321,,,,
,,,,,,,,,,,,,,,,2,14.8199,0.0352552,1338,,,,
,,,,,,,,,,,,,,,,2,20.6124,0.74741,1992,,,,
,,,,,,,,,,,,,,,,2,17.3303,0.0211531,1430,,,,
,,,,,,,,,,,,,,,,2,9.10155,0.20448,1455,,,,
,,,,,,,,,,,,,,,,2,13.4821,0.366654,1755,,,,
,,,,,,,,,,,,,,,,2,11.5497,0.345501,2287,,,,
,,,,,,,,,,,,,,,,2,13.2678,0.0564083,1056,,,,
,,,,,,,,,,,,,,,,2,14.8006,0.0705104,1213,,,,
,,,,,,,,,,,,,,,,2,13.9493,0.853175,2479,,,,
,,,,,,,,,,,,,,,,2,12.5359,0.0987145,1239,,,,
,,,,,,,,,,,,,,,,2,14.1266,0.0916635,1248,,,,
,,,,,,,,,,,,,,,,2,12.8938,0.105766,1531,,,,
,,,,,,,,,,,,,,,,2,14.7951,0.0493572,1346,,,,
,,,,,,,,,,,,,,,,2,12.0069,0.00705104,898,,,,
,,,,,,,,,,,,,,,,2,12.7032,0.0141021,1237,,,,
,,,,,,,,,,,,,,,,2,13.2946,0.105766,1278,,,,
,,,,,,,,,,,,,,,,2,15.8635,0.0916635,1236,,,,
,,,,,,,,,,,,,,,,2,10.8627,0.0211531,1058,,,,
,,,,,,,,,,,,,,,,2,13.8516,1.23393,2296,,,,
,,,,,,,,,,,,,,,,2,12.2766,0.0141021,1204,,,,
,,,,,,,,,,,,,,,,2,12.0854,1.14227,2369,,,,
,,,,,,,,,,,,,,,,2,10.6097,0.0846124,1239,,,,
,,,,,,,,,,,,,,,,2,11.8266,0.00705104,1042,,,,
,,,,,,,,,,,,,,,,2,11.8919,0.183327,1735,,,,
,,,,,,,,,,,,,,,,2,8.98503,0.0141021,1044,,,,
,,,,,,,,,,,,,,,,2,7.71181,0.0705104,1398,,,,
,,,,,,,,,,,,,,,,2,9.19717,0.0141021,1153,,,,
,,,,,,,,,,,,,,,,2,10.5525,0.00705104,924,,,,
,,,,,,,,,,,,,,,,2,7.65036,0.00705104,854,,,,
,,,,,,,,,,,,,,,,2,5.07091,0.0846124,1134,,,,
,,,,,,,,,,,,,,,,2,4.27686,0.0775614,1208,,,,
,,,,,,,,,,,,,,,,2,13.7617,0.0634593,1188,,,,
,,,,,,,,,,,,,,,,2,3.65902,0.0423062,1316,,,,
,,,,,,,,,,,,,,,,2,10.0897,0.0141021,891,,,,
,,,,,,,,,,,,,,,,2,7.36637,0.0846124,1172,,,,
,,,,,,,,,,,,,,,,2,16.9387,0.61344,1875,,,,
,,,,,,,,,,,,,,,,2,6.90199,0.564083,2602,,,,
,,,,,,,,,,,,,,,,2,16.457,0.00705104,1090,,,,
,,,,,,,,,,,,,,,,2,6.99227,0.0846124,1352,,,,
,,,,,,,,,,,,,,,,2,5.44606,0.0775614,1455,,,,
,,,,,,,,,,,,,,,,2,10.6868,0.0916635,1362,,,,
,,,,,,,,,,,,,,,,2,6.47542,0.0141021,992,,,,
,,,,,,,,,,,,,,,,2,13.9575,0.0564083,1121,,,,
,,,,,,,,,,,,,,,,2,17.6561,0.169225,1760,,,,
,,,,,,,,,,,,,,,,2,21.6091,0.0282041,1157,,,,
,,,,,,,,,,,,,,,,2,16.0585,0.0211531,1475,,,,
,,,,,,,,,,,,,,,,2,16.339,0.105766,1290,,,,
,,,,,,,,,,,,,,,,2,8.37244,0.267939,1711,,,,
,,,,,,,,,,,,,,,,2,9.49898,0.0352552,869,,,,
,,,,,,,,,,,,,,,,2,9.71717,0.105766,1286,,,,
,,,,,,,,,,,,,,,,2,20.0371,0.0775614,1326,,,,
,,,,,,,,,,,,,,,,2,11.8842,0.0282041,1348,,,,
,,,,,,,,,,,,,,,,2,14.0554,0.20448,1760,,,,
,,,,,,,,,,,,,,,,2,4.70254,0.0211531,1203,,,,
,,,,,,,,,,,,,,,,2,4.13125,0.00705104,869,,,,
,,,,,,,,,,,,,,,,2,7.60404,0.0141021,1176,,,,
,,,,,,,,,,,,,,,,2,4.06093,0.126919,1406,,,,
,,,,,,,,,,,,,,,,2,5.55794,0.0282041,1476,,,,
,,,,,,,,,,,,,,,,2,12.451,0.0493572,1303,,,,
,,,,,,,,,,,,,,,,2,12.8281,0.0634593,1112,,,,
,,,,,,,,,,,,,,,,2,14.971,0.0493572,1280,,,,
,,,,,,,,,,,,,,,,2,14.5358,0.0141021,980,,,,
,,,,,,,,,,,,,,,,2,11.7145,0.00705104,1155,,,,
,,,,,,,,,,,,,,,,2,8.69306,0.00705104,967,,,,
,,,,,,,,,,,,,,,,2,7.9575,0.0141021,1158,,,,
,,,,,,,,,,,,,,,,2,8.84621,0.0987145,1448,,,,
,,,,,,,,,,,,,,,,2,10.6142,0.0564083,1424,,,,
,,,,,,,,,,,,,,,,2,15.5567,0.324348,1724,,,,
,,,,,,,,,,,,,,,,2,9.68765,0.0141021,1101,,,,
,,,,,,,,,,,,,,,,2,10.8587,0.00705104,1138,,,,
,,,,,,,,,,,,,,,,2,12.2589,0.00705104,869,,,,
,,,,,,,,,,,,,,,,2,10.1625,0.169225,2329,,,,
,,,,,,,,,,,,,,,,2,11.3597,0.676899,1871,,,,
,,,,,,,,,,,,,,,,2,11.7535,0.190378,1681,,,,
,,,,,,,,,,,,,,,,2,11.1244,0.183327,1563,,,,
,,,,,,,,,,,,,,,,2,13.2628,0.239735,2145,,,,
,,,,,,,,,,,,,,,,2,9.25497,0.190378,1524,,,,
,,,,,,,,,,,,,,,,2,7.75938,0.564083,1876,,,,
,,,,,,,,,,,,,,,,2,9.47785,1.78391,2195,,,,
,,,,,,,,,,,,,,,,2,8.46577,0.0916635,1282,,,,
,,,,,,,,,,,,,,,,2,9.07336,0.761512,2683,,,,
,,,,,,,,,,,,,,,,2,8.41482,0.676899,1759,,,,
,,,,,,,,,,,,,,,,2,7.77174,0.211531,1663,,,,
,,,,,,,,,,,,,,,,2,7.99628,0.239735,1961,,,,
,,,,,,,,,,,,,,,,2,7.43774,0.0775614,1315,,,,
,,,,,,,,,,,,,,,,2,6.16883,0.712155,1819,,,,
,,,,,,,,,,,,,,,,2,5.83031,0.676899,2469,,,,
,,,,,,,,,,,,,,,,2,7.00406,0.296143,1535,,,,
,,,,,,,,,,,,,,,,2,6.41253,0.423062,1836,,,,
,,,,,,,,,,,,,,,,2,5.49613,0.267939,1540,,,,
,,,,,,,,,,,,,,,,2,3.64641,1.55123,2084,,,,
,,,,,,,,,,,,,,,,2,6.9319,0.627542,1894,,,,
,,,,,,,,,,,,,,,,2,5.99252,0.54293,1818,,,,
,,,,,,,,,,,,,,,,2,4.15782,0.416011,2086,,,,
,,,,,,,,,,,,,,,,2,13.6033,0.267939,1947,,,,
,,,,,,,,,,,,,,,,2,18.0018,0.0493572,1278,,,,
,,,,,,,,,,,,,,,,2,8.71276,0.500623,1914,,,,
,,,,,,,,,,,,,,,,2,14.4255,0.768563,1829,,,,
,,,,,,,,,,,,,,,,2,19.067,1.87558,2043,,,,
,,,,,,,,,,,,,,,,2,7.59693,0.775614,1920,,,,
,,,,,,,,,,,,,,,,2,17.9058,0.176276,1974,,,,
,,,,,,,,,,,,,,,,2,12.9458,5.06969,2598,,,,
,,,,,,,,,,,,,,,,2,15.2593,0.40896,1749,,,,
,,,,,,,,,,,,,,,,2,11.9016,0.303195,1714,,,,
,,,,,,,,,,,,,,,,2,4.94976,0.253837,1870,,,,
,,,,,,,,,,,,,,,,2,13.4154,0.0775614,1571,,,,
,,,,,,,,,,,,,,,,2,16.0215,0.0141021,1220,,,,
,,,,,,,,,,,,,,,,2,13.5631,0.20448,1527,,,,
,,,,,,,,,,,,,,,,2,19.2309,0.0846124,1330,,,,
,,,,,,,,,,,,,,,,2,17.2848,0.0352552,1179,,,,
,,,,,,,,,,,,,,,,2,4.76101,0.0987145,1259,,,,
,,,,,,,,,,,,,,,,2,13.6639,0.00705104,888,,,,
,,,,,,,,,,,,,,,,2,14.2784,0.0705104,1306,,,,
,,,,,,,,,,,,,,,,2,12.3262,0.155123,1229,,,,
,,,,,,,,,,,,,,,,2,9.04489,0.0282041,945,,,,
,,,,,,,,,,,,,,,,2,14.3142,0.0211531,1597,,,,
,,,,,,,,,,,,,,,,2,7.99058,0.183327,1623,,,,
,,,,,,,,,,,,,,,,2,9.7217,2.84862,2182,,,,
,,,,,,,,,,,,,,,,2,7.20742,0.0846124,1268,,,,
,,,,,,,,,,,,,,,,2,8.20315,0.105766,1286,,,,
,,,,,,,,,,,,,,,,2,13.5095,0.0987145,1528,,,,
,,,,,,,,,,,,,,,,2,10.5393,0.27499,1669,,,,
,,,,,,,,,,,,,,,,2,7.53916,0.00705104,1079,,,,
,,,,,,,,,,,,,,,,2,13.459,0.00705104,923,,,,
,,,,,,,,,,,,,,,,2,11.8057,0.366654,1829,,,,
,,,,,,,,,,,,,,,,2,8.29496,0.0211531,1034,,,,
,,,,,,,,,,,,,,,,2,8.13431,0.0141021,1091,,,,
,,,,,,,,,,,,,,,,2,9.09974,0.0211531,1175,,,,
,,,,,,,,,,,,,,,,2,9.05522,0.183327,1531,,,,
,,,,,,,,,,,,,,,,2,6.04587,0.0141021,1139,,,,
,,,,,,,,,,,,,,,,2,10.7653,0.0564083,1376,,,,
,,,,,,,,,,,,,,,,2,11.6515,0.00705104,1327,,,,
,,,,,,,,,,,,,,,,2,6.80505,0.169225,1495,,,,
,,,,,,,,,,,,,,,,2,1.1094,0.00705104,1014,,,,
,,,,,,,,,,,,,,,,2,5.34496,0.0141021,1275,,,,
,,,,,,,,,,,,,,,,2,5.65175,0.0564083,1310,,,,
,,,,,,,,,,,,,,,,2,6.73288,0.0211531,1224,,,,
,,,,,,,,,,,,,,,,2,7.21184,0.0493572,1462,,,,
,,,,,,,,,,,,,,,,2,3.59265,0.0846124,1326,,,,
,,,,,,,,,,,,,,,,2,3.76056,0.00705104,1176,,,,
,,,,,,,,,,,,,,,,2,3.19122,0.0916635,1330,,,,
,,,,,,,,,,,,,,,,2,3.61616,0.803818,2209,,,,
,,,,,,,,,,,,,,,,2,4.14759,0.0705104,1414,,,,
,,,,,,,,,,,,,,,,2,7.98037,0.0423062,1285,,,,
,,,,,,,,,,,,,,,,2,4.37054,0.00705104,1004,,,,
,,,,,,,,,,,,,,,,2,7.48465,0.00705104,1245,,,,
,,,,,,,,,,,,,,,,2,13.4823,0.0564083,1325,,,,
,,,,,,,,,,,,,,,,2,6.26319,0.00705104,1027,,,,
,,,,,,,,,,,,,,,,2,8.44229,0.0141021,1035,,,,
,,,,,,,,,,,,,,,,2,4.02726,0.0423062,1604,,,,
,,,,,,,,,,,,,,,,2,5.38934,0.169225,1577,,,,
,,,,,,,,,,,,,,,,2,15.2862,0.0916635,1261,,,,
,,,,,,,,,,,,,,,,2,6.33775,0.881379,1731,,,,
,,,,,,,,,,,,,,,,2,14.5617,0.0634593,1166,,,,
,,,,,,,,,,,,,,,,2,11.0298,0.444215,1799,,,,
,,,,,,,,,,,,,,,,2,6.96044,0.00705104,942,,,,
,,,,,,,,,,,,,,,,2,13.8604,0.00705104,1059,,,,
,,,,,,,,,,,,,,,,2,6.9644,0.0141021,954,,,,
,,,,,,,,,,,,,,,,2,10.9112,0.0282041,1164,,,,
,,,,,,,,,,,,,,,,2,5.29027,0.0141021,1041,,,,
,,,,,,,,,,,,,,,,2,8.38517,0.0141021,1017,,,,
,,,,,,,,,,,,,,,,2,8.70454,0.423062,2221,,,,
,,,,,,,,,,,,,,,,2,10.6708,0.303195,1321,,,,
,,,,,,,,,,,,,,,,2,13.6332,0.197429,1278,,,,
,,,,,,,,,,,,,,,,2,9.45952,0.0493572,1412,,,,
,,,,,,,,,,,,,,,,2,7.95773,0.225633,1873,,,,
,,,,,,,,,,,,,,,,2,17.3139,0.0846124,1314,,,,
,,,,,,,,,,,,,,,,2,10.1684,0.0705104,1619,,,,
,,,,,,,,,,,,,,,,2,15.0576,0.0705104,1416,,,,
,,,,,,,,,,,,,,,,2,9.36017,0.0423062,1160,,,,
,,,,,,,,,,,,,,,,2,9.97797,0.0987145,1389,,,,
,,,,,,,,,,,,,,,,2,15.9374,0.0211531,1063,,,,
,,,,,,,,,,,,,,,,2,8.63275,0.246786,1459,,,,
,,,,,,,,,,,,,,,,2,8.72734,0.13397,1564,,,,
,,,,,,,,,,,,,,,,2,9.03919,0.0352552,1572,,,,
,,,,,,,,,,,,,,,,2,9.04315,0.00705104,930,,,,
,,,,,,,,,,,,,,,,2,5.22917,0.141021,1610,,,,
,,,,,,,,,,,,,,,,2,6.07046,0.105766,1449,,,,
,,,,,,,,,,,,,,,,2,8.28221,1.31149,2089,,,,
,,,,,,,,,,,,,,,,2,4.85594,0.225633,1760,,,,
,,,,,,,,,,,,,,,,2,5.36741,0.0846124,1341,,,,
,,,,,,,,,,,,,,,,2,8.71428,0.0846124,1445,,,,
,,,,,,,,,,,,,,,,2,5.80346,0.0564083,1504,,,,
,,,,,,,,,,,,,,,,2,12.2803,0.345501,2174,,,,
,,,,,,,,,,,,,,,,2,12.6678,0.0846124,1242,,,,
,,,,,,,,,,,,,,,,2,13.786,0.980094,2152,,,,
,,,,,,,,,,,,,,,,2,16.448,0.126919,1210,,,,
,,,,,,,,,,,,,,,,2,15.8488,0.00705104,888,,,,
,,,,,,,,,,,,,,,,2,13.0785,1.07176,1935,,,,
,,,,,,,,,,,,,,,,2,19.2276,0.0141021,1412,,,,
,,,,,,,,,,,,,,,,2,20.9607,0.0564083,1276,,,,
,,,,,,,,,,,,,,,,2,22.6875,0.0141021,1267,,,,
,,,,,,,,,,,,,,,,2,16.3213,0.105766,1173,,,,
,,,,,,,,,,,,,,,,2,9.93071,0.68395,2003,,,,
,,,,,,,,,,,,,,,,2,13.1236,0.253837,1812,,,,
,,,,,,,,,,,,,,,,2,12.3886,0.119868,1530,,,,
,,,,,,,,,,,,,,,,2,15.2966,0.183327,1524,,,,
,,,,,,,,,,,,,,,,2,13.7277,0.141021,1665,,,,
,,,,,,,,,,,,,,,,2,17.8525,0.528828,2148,,,,
,,,,,,,,,,,,,,,,2,13.5254,0.00705104,1039,,,,
,,,,,,,,,,,,,,,,2,14.6603,0.0141021,971,,,,
,,,,,,,,,,,,,,,,2,19.2292,0.0211531,1192,,,,
,,,,,,,,,,,,,,,,2,12.3292,0.0141021,1128,,,,
,,,,,,,,,,,,,,,,2,11.727,1.73455,2523,,,,
,,,,,,,,,,,,,,,,2,11.494,0.0493572,1534,,,,
,,,,,,,,,,,,,,,,2,15.9647,0.155123,1423,,,,
,,,,,,,,,,,,,,,,2,12.8493,0.126919,1342,,,,
,,,,,,,,,,,,,,,,2,12.3224,0.00705104,1036,,,,
,,,,,,,,,,,,,,,,2,19.3647,0.00705104,1142,,,,
,,,,,,,,,,,,,,,,2,18.3349,0.13397,1196,,,,
,,,,,,,,,,,,,,,,2,13.6829,0.190378,1867,,,,
,,,,,,,,,,,,,,,,2,18.0438,0.0141021,1134,,,,
,,,,,,,,,,,,,,,,2,17.1966,0.310246,1565,,,,
,,,,,,,,,,,,,,,,2,14.6029,0.126919,1329,,,,
,,,,,,,,,,,,,,,,2,15.4318,0.0493572,1311,,,,
,,,,,,,,,,,,,,,,2,14.2277,0.655746,2273,,,,
,,,,,,,,,,,,,,,,2,13.648,0.00705104,867,,,,
,,,,,,,,,,,,,,,,2,10.6131,0.0987145,1317,,,,
,,,,,,,,,,,,,,,,2,15.1818,0.0352552,1241,,,,
,,,,,,,,,,,,,,,,2,14.0134,0.267939,1574,,,,
,,,,,,,,,,,,,,,,2,16.6709,0.176276,1288,,,,
,,,,,,,,,,,,,,,,2,11.8665,0.0141021,1186,,,,
,,,,,,,,,,,,,,,,2,14.4052,0.00705104,1108,,,,
,,,,,,,,,,,,,,,,2,14.7987,0.0493572,1284,,,,
,,,,,,,,,,,,,,,,2,9.18949,0.0493572,1331,,,,
,,,,,,,,,,,,,,,,2,14.5522,0.0282041,1183,,,,
,,,,,,,,,,,,,,,,2,11.7833,0.126919,1354,,,,
,,,,,,,,,,,,,,,,2,18.9558,0.20448,1678,,,,
,,,,,,,,,,,,,,,,2,22.7112,0.0916635,1324,,,,
,,,,,,,,,,,,,,,,2,16.7793,0.303195,1508,,,,
,,,,,,,,,,,,,,,,2,19.8145,6.1344,3440,,,,
,,,,,,,,,,,,,,,,2,21.2181,0.00705104,854,,,,
,,,,,,,,,,,,,,,,2,24.1363,0.13397,1333,,,,
,,,,,,,,,,,,,,,,2,23.8378,0.0282041,1332,,,,
,,,,,,,,,,,,,,,,2,15.2425,0.0916635,1189,,,,
,,,,,,,,,,,,,,,,2,15.5351,0.0282041,1091,,,,
,,,,,,,,,,,,,,,,2,19.1395,0.00705104,1045,,,,
,,,,,,,,,,,,,,,,2,15.8537,0.0141021,1032,,,,
,,,,,,,,,,,,,,,,2,17.9344,0.380756,1496,,,,
,,,,,,,,,,,,,,,,2,23.574,0.190378,1552,,,,
,,,,,,,,,,,,,,,,2,24.3348,0.225633,1475,,,,
,,,,,,,,,,,,,,,,2,18.8897,0.148072,1615,,,,
,,,,,,,,,,,,,,,,2,25.5131,0.331399,1807,,,,
,,,,,,,,,,,,,,,,2,16.815,0.239735,1905,,,,
,,,,,,,,,,,,,,,,2,16.9862,0.557032,2623,,,,
,,,,,,,,,,,,,,,,2,22.8122,0.112817,1451,,,,
,,,,,,,,,,,,,,,,2,25.2914,0.148072,1368,,,,
,,,,,,,,,,,,,,,,2,25.7851,0.00705104,1335,,,,
,,,,,,,,,,,,,,,,2,20.3453,0.218582,1906,,,,
,,,,,,,,,,,,,,,,2,18.851,0.00705104,937,,,,
,,,,,,,,,,,,,,,,2,20.8799,0.00705104,1282,,,,
,,,,,,,,,,,,,,,,2,23.4775,0.00705104,957,,,,
,,,,,,,,,,,,,,,,2,32.2914,0.0282041,1116,,,,
,,,,,,,,,,,,,,,,2,25.0466,0.0141021,1185,,,,
,,,,,,,,,,,,,,,,2,27.7023,0.0211531,1097,,,,
,,,,,,,,,,,,,,,,2,31.5039,0.0493572,1213,,,,
,,,,,,,,,,,,,,,,2,31.5497,0.0423062,1277,,,,
,,,,,,,,,,,,,,,,3,21.4282,0.0634593,1285,,,,
,,,,,,,,,,,,,,,,3,22.048,0.00705104,879,,,,
,,,,,,,,,,,,,,,,3,22.4189,0.00705104,868,,,,
,,,,,,,,,,,,,,,,3,22.4519,0.00705104,877,,,,
,,,,,,,,,,,,,,,,3,19.6635,0.0211531,1265,,,,
,,,,,,,,,,,,,,,,3,17.192,0.0493572,1384,,,,
,,,,,,,,,,,,,,,,3,15.5543,0.0352552,1243,,,,
,,,,,,,,,,,,,,,,3,15.3398,0.00705104,1106,,,,
,,,,,,,,,,,,,,,,3,22.9794,0.0564083,1125,,,,
,,,,,,,,,,,,,,,,3,21.9703,0.528828,3722,,,,
,,,,,,,,,,,,,,,,3,17.4759,0.20448,1763,,,,
,,,,,,,,,,,,,,,,3,16.0991,0.430113,1479,,,,
,,,,,,,,,,,,,,,,3,14.9197,0.197429,1652,,,,
,,,,,,,,,,,,,,,,3,10.2813,0.606389,1964,,,,
,,,,,,,,,,,,,,,,3,14.0029,0.557032,2183,,,,
,,,,,,,,,,,,,,,,3,22.3749,0.0705104,1394,,,,
,,,,,,,,,,,,,,,,3,13.1294,0.190378,1150,,,,
,,,,,,,,,,,,,,,,3,20.7063,0.0987145,1348,,,,
,,,,,,,,,,,,,,,,3,19.6537,0.13397,1928,,,,
,,,,,,,,,,,,,,,,3,12.3999,0.20448,1435,,,,
,,,,,,,,,,,,,,,,3,17.0831,0.00705104,1184,,,,
,,,,,,,,,,,,,,,,3,21.6963,0.13397,1438,,,,
,,,,,,,,,,,,,,,,3,15.7018,0.0916635,1208,,,,
,,,,,,,,,,,,,,,,3,12.236,0.0987145,1332,,,,
,,,,,,,,,,,,,,,,3,19.777,0.0634593,1459,,,,
,,,,,,,,,,,,,,,,3,14.5347,0.176276,1266,,,,
,,,,,,,,,,,,,,,,3,22.5799,0.13397,1266,,,,
,,,,,,,,,,,,,,,,3,13.7765,0.169225,1428,,,,
,,,,,,,,,,,,,,,,3,16.8316,0.0634593,1178,,,,
,,,,,,,,,,,,,,,,3,11.3665,0.00705104,1076,,,,
,,,,,,,,,,,,,,,,3,14.8924,0.0211531,1094,,,,
,,,,,,,,,,,,,,,,3,11.4353,0.183327,2034,,,,
,,,,,,,,,,,,,,,,3,17.3444,0.176276,1708,,,,
,,,,,,,,,,,,,,,,3,19.3767,0.0423062,1234,,,,
,,,,,,,,,,,,,,,,3,18.384,0.00705104,1143,,,,
,,,,,,,,,,,,,,,,3,16.9878,0.0846124,1197,,,,
,,,,,,,,,,,,,,,,3,22.4001,0.00705104,1368,,,,
,,,,,,,,,,,,,,,,3,20.5624,0.0705104,1325,,,,
,,,,,,,,,,,,,,,,3,15.3259,0.0493572,1337,,,,
,,,,,,,,,,,,,,,,3,15.5486,0.00705104,1065,,,,
,,,,,,,,,,,,,,,,3,14.6055,0.00705104,917,,,,
,,,,,,,,,,,,,,,,3,20.9618,0.00705104,898,,,,
,,,,,,,,,,,,,,,,3,21.0056,0.183327,1291,,,,
,,,,,,,,,,,,,,,,3,23.2109,0.0141021,1202,,,,
,,,,,,,,,,,,,,,,3,18.3472,0.00705104,982,,,,
,,,,,,,,,,,,,,,,3,15.2975,0.0141021,1099,,,,
,,,,,,,,,,,,,,,,3,14.9245,0.0141021,871,,,,
,,,,,,,,,,,,,,,,3,15.0629,0.00705104,1497,,,,
,,,,,,,,,,,,,,,,3,16.3249,0.0141021,1241,,,,
,,,,,,,,,,,,,,,,3,14.7716,0.162174,1530,,,,
,,,,,,,,,,,,,,,,3,13.9395,0.0141021,1151,,,,
,,,,,,,,,,,,,,,,3,14.7009,0.00705104,1030,,,,
,,,,,,,,,,,,,,,,3,13.5758,0.0211531,1165,,,,
,,,,,,,,,,,,,,,,3,12.8359,0.0705104,1210,,,,
,,,,,,,,,,,,,,,,3,12.922,0.126919,1565,,,,
,,,,,,,,,,,,,,,,3,11.7106,0.0141021,1254,,,,
,,,,,,,,,,,,,,,,3,10.9102,0.00705104,1194,,,,
,,,,,,,,,,,,,,,,3,8.7086,0.183327,1467,,,,
,,,,,,,,,,,,,,,,3,20.0441,0.141021,1453,,,,
,,,,,,,,,,,,,,,,3,5.1087,0.27499,1543,,,,
,,,,,,,,,,,,,,,,3,19.4937,0.0282041,1093,,,,
,,,,,,,,,,,,,,,,3,12.6568,0.0423062,1108,,,,
,,,,,,,,,,,,,,,,3,16.8794,0.0846124,1487,,,,
,,,,,,,,,,,,,,,,3,18.0925,0.218582,1445,,,,
,,,,,,,,,,,,,,,,3,17.5506,0.162174,1701,,,,
,,,,,,,,,,,,,,,,3,15.1984,0.345501,2092,,,,
,,,,,,,,,,,,,,,,3,16.2706,0.0423062,1254,,,,
,,,,,,,,,,,,,,,,3,16.5952,0.669848,2953,,,,
,,,,,,,,,,,,,,,,3,14.0073,0.373705,2075,,,,
,,,,,,,,,,,,,,,,3,15.4291,0.514726,2057,,,,
,,,,,,,,,,,,,,,,3,18.5456,0.162174,1621,,,,
,,,,,,,,,,,,,,,,3,18.6802,0.0493572,1291,,,,
,,,,,,,,,,,,,,,,3,16.3966,0.155123,1866,,,,
,,,,,,,,,,,,,,,,3,13.7082,0.155123,1478,,,,
,,,,,,,,,,,,,,,,3,13.3984,0.0987145,1219,,,,
,,,,,,,,,,,,,,,,3,11.6913,0.958941,2072,,,,
,,,,,,,,,,,,,,,,3,13.5103,0.394858,1801,,,,
,,,,,,,,,,,,,,,,3,7.87885,0.578185,1896,,,,
,,,,,,,,,,,,,,,,3,8.46156,0.183327,1699,,,,
,,,,,,,,,,,,,,,,3,14.902,0.20448,1464,,,,
,,,,,,,,,,,,,,,,3,10.0691,0.0775614,1238,,,,
,,,,,,,,,,,,,,,,3,14.9367,0.211531,1602,,,,
,,,,,,,,,,,,,,,,3,18.1719,0.0352552,1238,,,,
,,,,,,,,,,,,,,,,3,11.433,0.105766,1369,,,,
,,,,,,,,,,,,,,,,3,20.4302,0.310246,1847,,,,
,,,,,,,,,,,,,,,,3,18.3452,0.324348,1926,,,,
,,,,,,,,,,,,,,,,3,12.961,0.606389,2132,,,,
